nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Miles Price,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Outdoor
잡지,3586,magazine,https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_5.png,210,52,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,갈색,구매가능,No,1x1,NA,0_5,NA,NA,Music,Feature,1,No,Yes,No
잡지,3586,magazine,https://acnhcdn.com/latest/FtrIcon/FtrMagagineOpened_Remake_0_6.png,210,52,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,컬러풀,구매가능,No,1x1,NA,0_6,NA,NA,Pop stars,Feature,1,No,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_0.png,NFS,690,제작,,베이지색,파란색,비매품,Yes,1x1,NA,0_0,Natural,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_1.png,NFS,690,제작,,베이지색,빨간색,비매품,Yes,1x1,NA,0_1,Natural,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_2.png,NFS,690,제작,,베이지색,회색,비매품,Yes,1x1,NA,0_2,Natural,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_3.png,NFS,690,제작,,베이지색,컬러풀,비매품,Yes,1x1,NA,0_3,Natural,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_4.png,NFS,690,제작,,베이지색,컬러풀,비매품,Yes,1x1,NA,0_4,Natural,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_5.png,NFS,690,제작,,베이지색,분홍색,비매품,Yes,1x1,NA,0_5,Natural,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_6.png,NFS,690,제작,,베이지색,컬러풀,비매품,Yes,1x1,NA,0_6,Natural,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_0.png,NFS,690,제작,,주황색,파란색,비매품,Yes,1x1,NA,1_0,Orange,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_1.png,NFS,690,제작,,주황색,빨간색,비매품,Yes,1x1,NA,1_1,Orange,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_2.png,NFS,690,제작,,주황색,회색,비매품,Yes,1x1,NA,1_2,Orange,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_3.png,NFS,690,제작,,주황색,컬러풀,비매품,Yes,1x1,NA,1_3,Orange,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_4.png,NFS,690,제작,,주황색,컬러풀,비매품,Yes,1x1,NA,1_4,Orange,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_5.png,NFS,690,제작,,주황색,분홍색,비매품,Yes,1x1,NA,1_5,Orange,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_1_6.png,NFS,690,제작,,주황색,컬러풀,비매품,Yes,1x1,NA,1_6,Orange,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_0.png,NFS,690,제작,,갈색,파란색,비매품,Yes,1x1,NA,2_0,Brown,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_1.png,NFS,690,제작,,갈색,빨간색,비매품,Yes,1x1,NA,2_1,Brown,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_2.png,NFS,690,제작,,갈색,회색,비매품,Yes,1x1,NA,2_2,Brown,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_3.png,NFS,690,제작,,갈색,컬러풀,비매품,Yes,1x1,NA,2_3,Brown,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_4.png,NFS,690,제작,,갈색,컬러풀,비매품,Yes,1x1,NA,2_4,Brown,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_5.png,NFS,690,제작,,갈색,분홍색,비매품,Yes,1x1,NA,2_5,Brown,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_2_6.png,NFS,690,제작,,갈색,컬러풀,비매품,Yes,1x1,NA,2_6,Brown,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_0.png,NFS,690,제작,,하얀색,파란색,비매품,Yes,1x1,NA,3_0,White,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_1.png,NFS,690,제작,,하얀색,빨간색,비매품,Yes,1x1,NA,3_1,White,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_2.png,NFS,690,제작,,하얀색,회색,비매품,Yes,1x1,NA,3_2,White,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_3.png,NFS,690,제작,,하얀색,컬러풀,비매품,Yes,1x1,NA,3_3,White,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_4.png,NFS,690,제작,,하얀색,컬러풀,비매품,Yes,1x1,NA,3_4,White,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_5.png,NFS,690,제작,,하얀색,분홍색,비매품,Yes,1x1,NA,3_5,White,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_3_6.png,NFS,690,제작,,하얀색,컬러풀,비매품,Yes,1x1,NA,3_6,White,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_0.png,NFS,690,제작,,검정색,파란색,비매품,Yes,1x1,NA,4_0,Black,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_1.png,NFS,690,제작,,검정색,빨간색,비매품,Yes,1x1,NA,4_1,Black,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_2.png,NFS,690,제작,,검정색,회색,비매품,Yes,1x1,NA,4_2,Black,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_3.png,NFS,690,제작,,검정색,컬러풀,비매품,Yes,1x1,NA,4_3,Black,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_4.png,NFS,690,제작,,검정색,컬러풀,비매품,Yes,1x1,NA,4_4,Black,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_5.png,NFS,690,제작,,검정색,분홍색,비매품,Yes,1x1,NA,4_5,Black,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_4_6.png,NFS,690,제작,,검정색,컬러풀,비매품,Yes,1x1,NA,4_6,Black,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_0.png,NFS,690,제작,,노란색,파란색,비매품,Yes,1x1,NA,5_0,Yellow,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_1.png,NFS,690,제작,,노란색,빨간색,비매품,Yes,1x1,NA,5_1,Yellow,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_2.png,NFS,690,제작,,노란색,회색,비매품,Yes,1x1,NA,5_2,Yellow,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_3.png,NFS,690,제작,,노란색,컬러풀,비매품,Yes,1x1,NA,5_3,Yellow,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_4.png,NFS,690,제작,,노란색,컬러풀,비매품,Yes,1x1,NA,5_4,Yellow,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_5.png,NFS,690,제작,,노란색,분홍색,비매품,Yes,1x1,NA,5_5,Yellow,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_5_6.png,NFS,690,제작,,노란색,컬러풀,비매품,Yes,1x1,NA,5_6,Yellow,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_0.png,NFS,690,제작,,파란색,파란색,비매품,Yes,1x1,NA,6_0,Green,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_1.png,NFS,690,제작,,파란색,빨간색,비매품,Yes,1x1,NA,6_1,Green,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_2.png,NFS,690,제작,,파란색,회색,비매품,Yes,1x1,NA,6_2,Green,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_3.png,NFS,690,제작,,파란색,컬러풀,비매품,Yes,1x1,NA,6_3,Green,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_4.png,NFS,690,제작,,파란색,컬러풀,비매품,Yes,1x1,NA,6_4,Green,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_5.png,NFS,690,제작,,파란색,분홍색,비매품,Yes,1x1,NA,6_5,Green,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_6.png,NFS,690,제작,,파란색,컬러풀,비매품,Yes,1x1,NA,6_6,Green,Body color,Weekly news,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_0.png,NFS,690,제작,,빨간색,파란색,비매품,Yes,1x1,NA,7_0,Red,Body color,Café,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_1.png,NFS,690,제작,,빨간색,빨간색,비매품,Yes,1x1,NA,7_1,Red,Body color,Travel,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_2.png,NFS,690,제작,,빨간색,회색,비매품,Yes,1x1,NA,7_2,Red,Body color,Fashion,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_3.png,NFS,690,제작,,빨간색,컬러풀,비매품,Yes,1x1,NA,7_3,Red,Body color,Sports,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_4.png,NFS,690,제작,,빨간색,컬러풀,비매품,Yes,1x1,NA,7_4,Red,Body color,Comics,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_5.png,NFS,690,제작,,빨간색,분홍색,비매품,Yes,1x1,NA,7_5,Red,Body color,Kids,Magazine,2,Yes,Yes,No
잡지 꽂이,1032,magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_6.png,NFS,690,제작,,빨간색,컬러풀,비매품,Yes,1x1,NA,7_6,Red,Body color,Weekly news,Magazine,2,Yes,Yes,No
마술 세트,4392,magic kit,https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_0_0.png,980,245,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,빨간색,구매가능,No,1x1,NA,0_0,Red,NA,NA,NA,NA,No,No,No
마술 세트,4392,magic kit,https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_1_0.png,980,245,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,파란색,구매가능,No,1x1,NA,1_0,Blue,NA,NA,NA,NA,No,No,No
만새기 모형,7014,mahi-mahi model,https://acnhcdn.com/latest/FtrIcon/FtrFishShiiraToy.png,NFS,18000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,노란색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
인면노린재 모형,7116,man-faced stink bug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectJinmenkamemushiToy.png,NFS,3000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,주황색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
사마귀 모형,7068,mantis model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriToy.png,NFS,1290,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,초록색,초록색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
마트료시카,1652,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_0_0.png,NFS,600,제작,,빨간색,노란색,비매품,Yes,1x1,NA,0_0,Red,Variation,NA,NA,1,Yes,No,No
마트료시카,1652,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_1_0.png,NFS,600,제작,,노란색,하얀색,비매품,Yes,1x1,NA,1_0,Yellow,Variation,NA,NA,1,Yes,No,No
마트료시카,1652,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_2_0.png,NFS,600,제작,,파란색,하늘색,비매품,Yes,1x1,NA,2_0,Blue,Variation,NA,NA,1,Yes,No,No
마트료시카,1652,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_3_0.png,NFS,600,제작,,갈색,베이지색,비매품,Yes,1x1,NA,3_0,Brown,Variation,NA,NA,1,Yes,No,No
마트료시카,1652,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_4_0.png,NFS,600,제작,,초록색,노란색,비매품,Yes,1x1,NA,4_0,Green,Variation,NA,NA,1,Yes,No,No
사각 깡통,7262,metal can,https://acnhcdn.com/latest/FtrIcon/FtrIttocan.png,600,150,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,하늘색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,Yes
메트로놈,1042,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_0_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,하얀색,구매가능,No,1x1,NA,0_0,Red,NA,NA,NA,NA,No,No,No
메트로놈,1042,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_1_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,하얀색,구매가능,No,1x1,NA,1_0,Cream,NA,NA,NA,NA,No,No,No
메트로놈,1042,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_2_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,하얀색,구매가능,No,1x1,NA,2_0,Blue,NA,NA,NA,NA,No,No,No
메트로놈,1042,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_3_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,하얀색,구매가능,No,1x1,NA,3_0,Black,NA,NA,NA,NA,No,No,No
메트로놈,1042,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_4_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,갈색,하얀색,구매가능,No,1x1,NA,4_0,Brown,NA,NA,NA,NA,No,No,No
현미경,1319,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_0_0.png,3100,775,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,검정색,구매가능,No,1x1,NA,0_0,White,NA,NA,NA,NA,No,No,No
현미경,1319,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_1_0.png,3100,775,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,검정색,구매가능,No,1x1,NA,1_0,Silver,NA,NA,NA,NA,No,No,No
현미경,1319,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_2_0.png,3100,775,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,회색,구매가능,No,1x1,NA,2_0,Black,NA,NA,NA,NA,No,No,No
전자레인지,1043,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_0_0.png,3000,750,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,하얀색,구매가능,No,1x1,NA,0_0,White,NA,NA,NA,NA,No,No,No
전자레인지,1043,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_1_0.png,3000,750,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,검정색,구매가능,No,1x1,NA,1_0,Black,NA,NA,NA,NA,No,No,No
전자레인지,1043,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_2_0.png,3000,750,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,빨간색,구매가능,No,1x1,NA,2_0,Red,NA,NA,NA,NA,No,No,No
전자레인지,1043,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_3_0.png,3000,750,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,초록색,구매가능,No,1x1,NA,3_0,Green,NA,NA,NA,NA,No,No,No
섬풀무치 모형,7103,migratory locust model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTonosamabattaToy.png,NFS,1800,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,초록색,초록색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
미니 선인장 세트,4123,mini-cactus set,https://acnhcdn.com/latest/FtrIcon/FtrCactusesMini.png,400,100,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,갈색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
참게 모형,7019,mitten crab model,https://acnhcdn.com/latest/FtrIcon/FtrFishSyanhaiganiToy.png,NFS,6000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_0_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,빨간색,구매가능,No,1x1,NA,0_0,Tomatoes,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_1_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,초록색,구매가능,No,1x1,NA,1_0,Green smoothie,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_2_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,주황색,구매가능,No,1x1,NA,2_0,Carrots,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_3_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,주황색,구매가능,No,1x1,NA,3_0,Oranges,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_4_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,보라색,구매가능,No,1x1,NA,4_0,Blueberries,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_5_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,노란색,구매가능,No,1x1,NA,5_0,Bananas,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_6_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,분홍색,구매가능,No,1x1,NA,6_0,Strawberries,NA,NA,NA,NA,No,No,No
믹서,1050,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_7_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,초록색,구매가능,No,1x1,NA,7_0,Kiwifruit,NA,NA,NA,NA,No,No,No
사슴벌레 모형,7083,miyama stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMiyamakuwagataToy.png,NFS,3000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_0_0.png,NFS,400,제작,,하늘색,회색,비매품,Yes,1x1,NA,0_0,Beginning stages,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_1_0.png,NFS,400,제작,,하늘색,회색,비매품,Yes,1x1,NA,1_0,Dinosaur,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_2_0.png,NFS,400,제작,,노란색,회색,비매품,Yes,1x1,NA,2_0,Cake,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_3_0.png,NFS,400,제작,,초록색,하늘색,비매품,Yes,1x1,NA,3_0,Colorful dinosaur,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_4_0.png,NFS,400,제작,,분홍색,컬러풀,비매품,Yes,1x1,NA,4_0,Colorful cake,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_5_0.png,NFS,400,제작,,베이지색,갈색,비매품,Yes,1x1,NA,5_0,Clay dinosaur,Creation,NA,NA,1,Yes,No,No
점토 장난감,7258,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_6_0.png,NFS,400,제작,,베이지색,갈색,비매품,Yes,1x1,NA,6_0,Clay cake,Creation,NA,NA,1,Yes,No,No
땅강아지 모형,7089,mole cricket model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOkeraToy.png,NFS,1500,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,갈색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_0_0.png,NFS,88,엄마,,컬러풀,컬러풀,비매품,No,1x1,NA,0_0,Cubes,Design,NA,NA,1,Yes,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_1_0.png,NFS,88,엄마,,하얀색,컬러풀,비매품,No,1x1,NA,1_0,Elegant flowers,Design,NA,NA,1,Yes,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_2_0.png,NFS,88,엄마,,하얀색,베이지색,비매품,No,1x1,NA,2_0,Chic flowers,Design,NA,NA,1,Yes,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_3_0.png,NFS,88,엄마,,하얀색,컬러풀,비매품,No,1x1,NA,3_0,Pastel,Design,NA,NA,1,Yes,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_4_0.png,NFS,88,엄마,,빨간색,보라색,비매품,No,1x1,NA,4_0,Fairy tale,Design,NA,NA,1,Yes,No,No
엄마의 양초,7143,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_5_0.png,NFS,88,엄마,,하늘색,초록색,비매품,No,1x1,NA,5_0,Marine,Design,NA,NA,1,Yes,No,No
엄마의 쿠션,7144,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_0_0.png,NFS,88,엄마,,컬러풀,빨간색,비매품,No,1x1,NA,0_0,Red with hearts,Cover pattern,NA,NA,1,Yes,No,No
엄마의 쿠션,7144,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_1_0.png,NFS,88,엄마,,컬러풀,파란색,비매품,No,1x1,NA,1_0,Blue with flowers,Cover pattern,NA,NA,1,Yes,No,No
