nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
미라 마스크,5324,mummy mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceMummyWhite.png,980,245,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceMummyWhite.png,일 년 내내,쿨한,메르헨#호러#스테이지,White,No,NA
새해 모자,4799,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearRed.png,500,125,새해 전날,새해 전날 너굴에게 구매,빨간색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearRed.png,일 년 내내,화려한,파티#스테이지,Red,Yes,NA
새해 모자,5186,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearBlue.png,500,125,새해 전날,새해 전날 너굴에게 구매,파란색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearBlue.png,일 년 내내,화려한,파티#스테이지,Blue,Yes,NA
새해 모자,5187,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearYellow.png,500,125,새해 전날,새해 전날 너굴에게 구매,노란색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearYellow.png,일 년 내내,화려한,파티#스테이지,Yellow,Yes,NA
새해 모자,5188,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearGreen.png,500,125,새해 전날,새해 전날 너굴에게 구매,초록색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearGreen.png,일 년 내내,화려한,파티#스테이지,Green,Yes,NA
새해 모자,5189,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearOrange.png,500,125,새해 전날,새해 전날 너굴에게 구매,주황색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearOrange.png,일 년 내내,화려한,파티#스테이지,Orange,Yes,NA
새해 모자,5190,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPurple.png,500,125,새해 전날,새해 전날 너굴에게 구매,보라색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPurple.png,일 년 내내,화려한,파티#스테이지,Purple,Yes,NA
새해 모자,5191,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPink.png,500,125,새해 전날,새해 전날 너굴에게 구매,분홍색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPink.png,일 년 내내,화려한,파티#스테이지,Pink,Yes,NA
새해 모자,5192,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearLightblue.png,500,125,새해 전날,새해 전날 너굴에게 구매,하늘색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearLightblue.png,일 년 내내,화려한,파티#스테이지,Light blue,Yes,NA
새해 실크해트,5946,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkRed.png,500,125,새해 전날,새해 전날 너굴에게 구매,빨간색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkRed.png,일 년 내내,화려한,파티#스테이지,Red,Yes,NA
새해 실크해트,5947,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkBlue.png,500,125,새해 전날,새해 전날 너굴에게 구매,파란색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkBlue.png,일 년 내내,화려한,파티#스테이지,Blue,Yes,NA
새해 실크해트,5948,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkYellow.png,500,125,새해 전날,새해 전날 너굴에게 구매,노란색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkYellow.png,일 년 내내,화려한,파티#스테이지,Yellow,Yes,NA
새해 실크해트,5949,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkGreen.png,500,125,새해 전날,새해 전날 너굴에게 구매,초록색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkGreen.png,일 년 내내,화려한,파티#스테이지,Green,Yes,NA
새해 실크해트,5950,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkOrange.png,500,125,새해 전날,새해 전날 너굴에게 구매,주황색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkOrange.png,일 년 내내,화려한,파티#스테이지,Orange,Yes,NA
새해 실크해트,5951,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPurple.png,500,125,새해 전날,새해 전날 너굴에게 구매,보라색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPurple.png,일 년 내내,화려한,파티#스테이지,Purple,Yes,NA
새해 실크해트,5952,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPink.png,500,125,새해 전날,새해 전날 너굴에게 구매,분홍색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPink.png,일 년 내내,화려한,파티#스테이지,Pink,Yes,NA
새해 실크해트,5953,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkLightblue.png,500,125,새해 전날,새해 전날 너굴에게 구매,하늘색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkLightblue.png,일 년 내내,화려한,파티#스테이지,Light blue,Yes,NA
닌자 두건,5364,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja0.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,파란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja0.png,일 년 내내,쿨한,메르헨#비즈니스,Dark blue,No,NA
닌자 두건,11870,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja1.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja1.png,일 년 내내,쿨한,메르헨#비즈니스,Gray,No,NA
닌자 두건,11871,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja2.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,빨간색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja2.png,일 년 내내,쿨한,메르헨#비즈니스,Red,No,NA
닌자 두건,11872,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja3.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,보라색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja3.png,일 년 내내,쿨한,메르헨#비즈니스,Purple,No,NA
닌자 두건,11873,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja4.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,하늘색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja4.png,일 년 내내,쿨한,메르헨#비즈니스,Aqua,No,NA
닌자 두건,11874,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja5.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,초록색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja5.png,일 년 내내,쿨한,메르헨#비즈니스,Green,No,NA
닌자 두건,11875,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja6.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,노란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja6.png,일 년 내내,쿨한,메르헨#비즈니스,Yellow,No,NA
닌자 두건,11876,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja7.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,주황색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja7.png,일 년 내내,쿨한,메르헨#비즈니스,Orange,No,NA
일본 전통 가면,6036,Noh mask,https://acnhcdn.com/latest/FtrIcon/CapMaskNomenWhite.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,베이지색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskNomenWhite.png,일 년 내내,우아한,호러#스테이지,White,Yes,NA
Nook Inc. 반다나,5628,Nook Inc. bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandanaRco.png,NFS,2500,너굴 마일 교환,,주황색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandanaRco.png,일 년 내내,심플한,아웃도어#비즈니스,Yellow,Yes,500
Nook Inc. 야구 모자,5627,Nook Inc. cap,https://acnhcdn.com/latest/FtrIcon/CapHatMeshcapRco.png,NFS,2500,너굴 마일 교환,,초록색,하얀색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatMeshcapRco.png,일 년 내내,심플한,아웃도어#스포츠,Green,Yes,500
간호사 모자,6947,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse0.png,일 년 내내,심플한,비즈니스,Pink,Yes,NA
간호사 모자,11812,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse1.png,일 년 내내,심플한,비즈니스,White,Yes,NA
간호사 모자,11813,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse2.png,일 년 내내,심플한,비즈니스,Blue,Yes,NA
OK 모터즈 캡,12424,OK Motors cap,https://acnhcdn.com/latest/FtrIcon/CapHatOkmotors0.png,770,192,너굴 쇼핑 프로모션,포켓캠프 닌텐도 어카운트 연동 후 선물 코드 입력,하얀색,파란색,카탈로그 내 없음,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOkmotors0.png,일 년 내내,심플한,비즈니스,NA,Yes,NA
귤 모자,5275,orange hat,https://acnhcdn.com/latest/FtrIcon/CapHatOrange.png,NFS,1000,제작,,주황색,초록색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOrange.png,일 년 내내,귀여운,메르헨#파티#스테이지,Orange,Yes,NA
카우보이 모자,5399,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon0.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon0.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Brown,Yes,NA
카우보이 모자,11053,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon1.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon1.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Beige,Yes,NA
카우보이 모자,11054,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon2.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon2.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Red,Yes,NA
카우보이 모자,11055,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon3.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon3.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Pink,Yes,NA
카우보이 모자,11056,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon4.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon4.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,White,Yes,NA
아웃도어 모자,5258,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor0.png,일 년 내내,활동적인,아웃도어#스포츠,Orange,Yes,NA
아웃도어 모자,11038,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor1.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,Yes,NA
아웃도어 모자,11039,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor2.png,일 년 내내,활동적인,아웃도어#스포츠,Purple,Yes,NA
아웃도어 모자,11040,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor3.png,일 년 내내,활동적인,아웃도어#스포츠,Red,Yes,NA
아웃도어 모자,11041,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor4.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor4.png,일 년 내내,활동적인,아웃도어#스포츠,Yellow,Yes,NA
아웃도어 모자,11042,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor5.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor5.png,일 년 내내,활동적인,아웃도어#스포츠,Light blue,Yes,NA
아웃도어 모자,11043,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor6.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor6.png,일 년 내내,활동적인,아웃도어#스포츠,Green,Yes,NA
아웃도어 모자,11044,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor7.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor7.png,일 년 내내,활동적인,아웃도어#스포츠,Beige,Yes,NA
페인트 볼 마스크,5395,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint0.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint0.png,일 년 내내,쿨한,아웃도어#스포츠,Black,No,NA
페인트 볼 마스크,10227,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint1.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint1.png,일 년 내내,쿨한,아웃도어#스포츠,White,No,NA
페인트 볼 마스크,10228,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint2.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint2.png,일 년 내내,쿨한,아웃도어#스포츠,Olive,No,NA
페인트 볼 마스크,10229,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint3.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint3.png,일 년 내내,쿨한,아웃도어#스포츠,Yellow,No,NA
페이즐리 반다나,5294,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana0.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana0.png,일 년 내내,활동적인,아웃도어,Red,Yes,NA
페이즐리 반다나,10760,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana1.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana1.png,일 년 내내,활동적인,아웃도어,Blue,Yes,NA
페이즐리 반다나,10761,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana2.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana2.png,일 년 내내,활동적인,아웃도어,Yellow,Yes,NA
페이즐리 반다나,10762,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana3.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana3.png,일 년 내내,활동적인,아웃도어,Black,Yes,NA
페이즐리 반다나,10763,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana4.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana4.png,일 년 내내,활동적인,아웃도어,Green,Yes,NA
페이즐리 반다나,10764,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana5.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana5.png,일 년 내내,활동적인,아웃도어,Orange,Yes,NA
페이즐리 반다나,10765,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana6.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana6.png,일 년 내내,활동적인,아웃도어,Pink,Yes,NA
페이즐리 반다나,10766,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana7.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana7.png,일 년 내내,활동적인,아웃도어,Purple,Yes,NA
팬지 화관,5105,pansy crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy1.png,NFS,480,제작,,컬러풀,컬러풀,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy1.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,Yes,NA
종이 봉투,5840,paper bag,https://acnhcdn.com/latest/FtrIcon/CapFullfacePaperbagBeige.png,140,35,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfacePaperbagBeige.png,일 년 내내,쿨한,호러,Beige,No,NA
헌팅캡,5147,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting0.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting0.png,일 년 내내,심플한,데일리#포멀#비즈니스,Brown,Yes,NA
헌팅캡,11512,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting1.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting1.png,일 년 내내,심플한,데일리#포멀#비즈니스,Gray,Yes,NA
헌팅캡,11513,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting2.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Green,Yes,NA
헌팅캡,11514,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting3.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting3.png,일 년 내내,심플한,데일리#포멀#비즈니스,Blue,Yes,NA
헌팅캡,11515,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting4.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting4.png,일 년 내내,심플한,데일리#포멀#비즈니스,Red,Yes,NA
패치워크 튤립 모자,9870,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch0.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Pink,Yes,NA
패치워크 튤립 모자,11993,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch1.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Blue,Yes,NA
패치워크 튤립 모자,11994,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch2.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Yellow,Yes,NA
복숭아 모자,9874,peach hat,https://acnhcdn.com/latest/FtrIcon/CapHatPeach0.png,NFS,1000,제작,,분홍색,노란색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPeach0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Peach,Yes,NA
배 모자,9872,pear hat,https://acnhcdn.com/latest/FtrIcon/CapHatPear0.png,NFS,1000,제작,,초록색,갈색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPear0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,Yes,NA
변발,5819,pigtail,https://acnhcdn.com/latest/FtrIcon/CapWigPigtail.png,NFS,800,죠니,,컬러풀,컬러풀,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigPigtail.png,일 년 내내,쿨한,데일리,Hair Color,No,NA
비행 모자,5362,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot0.png,일 년 내내,쿨한,아웃도어#비즈니스,Brown,No,NA
비행 모자,11613,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot1.png,일 년 내내,쿨한,아웃도어#비즈니스,Black,No,NA
비행 모자,11614,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot2.png,일 년 내내,쿨한,아웃도어#비즈니스,Avocado,No,NA
기장 모자,8612,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky0.png,일 년 내내,활동적인,포멀#비즈니스,Navy blue,Yes,NA
기장 모자,11827,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky1.png,일 년 내내,활동적인,포멀#비즈니스,Black,Yes,NA
기장 모자,11828,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,하늘색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky2.png,일 년 내내,활동적인,포멀#비즈니스,Light blue,Yes,NA
파인애플 모자,5279,pineapple cap,https://acnhcdn.com/latest/FtrIcon/CapHatPineapple.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPineapple.png,여름,귀여운,메르헨#파티#스테이지#바캉스,Yellow,Yes,NA
워크캡,5148,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap0.png,일 년 내내,심플한,아웃도어#비즈니스,Gray,Yes,NA
워크캡,11516,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap1.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap1.png,일 년 내내,심플한,아웃도어#비즈니스,Beige,Yes,NA
워크캡,11517,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap2.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap2.png,일 년 내내,심플한,아웃도어#비즈니스,Red,Yes,NA
