nameKor	Internal ID	Name	Image	Buy	Sell	Source	Source Notes	Color 1	Color 2	Catalog	DIY	Size	Variant ID	Variation	Body Title	Pattern	Pattern Title	Kit Cost	Body Customize	Pattern Customize	Door Deco	Outdoor
인터폰 모니터	3399	intercom monitor	https://acnhcdn.com/latest/FtrIcon/FtrIntercom.png	860	215	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	하얀색	구매가능	No	1x1 							No	No	No	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_0_0.png	NFS	1500	제작		검정색	검정색	비매품	Yes	1x1 	0_0	Black	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_1_0.png	NFS	1500	제작		하얀색	하얀색	비매품	Yes	1x1 	1_0	White	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_2_0.png	NFS	1500	제작		파란색	파란색	비매품	Yes	1x1 	2_0	Blue	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_3_0.png	NFS	1500	제작		회색	회색	비매품	Yes	1x1 	3_0	Silver	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_4_0.png	NFS	1500	제작		베이지색	베이지색	비매품	Yes	1x1 	4_0	Ash brown	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_5_0.png	NFS	1500	제작		노란색	노란색	비매품	Yes	1x1 	5_0	Gold	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_6_0.png	NFS	1500	제작		주황색	주황색	비매품	Yes	1x1 	6_0	Pink	Color			1	Yes	No	Yes	No
아이언 문패	4752	iron doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_7_0.png	NFS	1500	제작		갈색	갈색	비매품	Yes	1x1 	7_0	Brown	Color			1	Yes	No	Yes	No
아이언 벽걸이 램프	3559	iron wall lamp	https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_0_0.png	NFS	3400	제작		검정색	검정색	비매품	Yes	1x1 	0_0	Black	Body color			5	Yes	No	No	No
아이언 벽걸이 램프	3559	iron wall lamp	https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_1_0.png	NFS	3400	제작		하얀색	하얀색	비매품	Yes	1x1 	1_0	White	Body color			5	Yes	No	No	No
아이언 벽걸이 선반	3562	iron wall rack	https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_0_0.png	NFS	2450	제작		검정색	회색	비매품	Yes	1x1 	0_0	Black	Body color			4	Yes	No	No	No
아이언 벽걸이 선반	3562	iron wall rack	https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_1_0.png	NFS	2450	제작		하얀색	회색	비매품	Yes	1x1 	1_0	White	Body color			4	Yes	No	No	No
아이언우드 시계	3275	ironwood clock	https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_0_0.png	NFS	1740	제작		베이지색	검정색	비매품	Yes	1x1 	0_0	Birch	Lumber type			3	Yes	No	No	No
아이언우드 시계	3275	ironwood clock	https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_1_0.png	NFS	1740	제작		주황색	검정색	비매품	Yes	1x1 	1_0	Teak	Lumber type			3	Yes	No	No	No
아이언우드 시계	3275	ironwood clock	https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_2_0.png	NFS	1740	제작		갈색	검정색	비매품	Yes	1x1 	2_0	Walnut	Lumber type			3	Yes	No	No	No
아이언우드 시계	3275	ironwood clock	https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_3_0.png	NFS	1740	제작		갈색	검정색	비매품	Yes	1x1 	3_0	Old	Lumber type			3	Yes	No	No	No
아이언우드 시계	3275	ironwood clock	https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_4_0.png	NFS	1740	제작		주황색	하얀색	비매품	Yes	1x1 	4_0	Oak	Lumber type			3	Yes	No	No	No
열쇠 걸이	3992	key holder	https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_0_0.png	NFS	1110	제작		갈색	갈색	비매품	Yes	1x1 	0_0	Dark wood	Body color			2	Yes	No	No	No
열쇠 걸이	3992	key holder	https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_1_0.png	NFS	1110	제작		베이지색	베이지색	비매품	Yes	1x1 	1_0	Brown wood	Body color			2	Yes	No	No	No
열쇠 걸이	3992	key holder	https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_2_0.png	NFS	1110	제작		하얀색	하얀색	비매품	Yes	1x1 	2_0	White	Body color			2	Yes	No	No	No
열쇠 걸이	3992	key holder	https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_3_0.png	NFS	1110	제작		검정색	검정색	비매품	Yes	1x1 	3_0	Black	Body color			2	Yes	No	No	No
사자자리 벽걸이 장식	5964	Leo sculpture	https://acnhcdn.com/latest/FtrIcon/FtrZodiacLeo.png	NFS	21975	제작		하얀색	노란색	비매품	Yes	1x1 							No	No	No	No
스위치	3471	light switch	https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_0_0.png	340	85	너굴 상점	증축 후 너굴상점의 일반 가구 영역	회색	검정색	구매가능	No	1x1 	0_0	Gray					No	No	No	No
스위치	3471	light switch	https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_1_0.png	340	85	너굴 상점	증축 후 너굴상점의 일반 가구 영역	갈색	회색	구매가능	No	1x1 	1_0	Brown					No	No	No	No
스위치	3471	light switch	https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_2_0.png	340	85	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	하얀색	구매가능	No	1x1 	2_0	White					No	No	No	No
스위치	3471	light switch	https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_3_0.png	340	85	너굴 상점	증축 후 너굴상점의 일반 가구 영역	갈색	하얀색	구매가능	No	1x1 	3_0	Wood grain					No	No	No	No
백합 리스	5641	lily wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathYuri.png	NFS	720	제작		빨간색	노란색	비매품	Yes	1x1 							No	No	Yes	No
통나무 벽시계	4037	log wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_0_0.png	NFS	990	제작		갈색	베이지색	비매품	Yes	1x1 	0_0	Dark wood	Lumber type			2	Yes	No	No	No
통나무 벽시계	4037	log wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_1_0.png	NFS	990	제작		주황색	베이지색	비매품	Yes	1x1 	1_0	Orange wood	Lumber type			2	Yes	No	No	No
통나무 벽시계	4037	log wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_2_0.png	NFS	990	제작		베이지색	베이지색	비매품	Yes	1x1 	2_0	White wood	Lumber type			2	Yes	No	No	No
통나무 벽시계	4037	log wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_3_0.png	NFS	990	제작		하얀색	베이지색	비매품	Yes	1x1 	3_0	White birch	Lumber type			2	Yes	No	No	No
마크라메 태피스트리	4119	macrame tapestry	https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_0_0.png	840	210	너굴 상점	증축 전, 후 너굴상점의 가구 영역	베이지색	베이지색	구매가능	No	1x1.5 	0_0	White					No	No	No	No
마크라메 태피스트리	4119	macrame tapestry	https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_1_0.png	840	210	너굴 상점	증축 전, 후 너굴상점의 가구 영역	초록색	초록색	구매가능	No	1x1.5 	1_0	Green					No	No	No	No
마크라메 태피스트리	4119	macrame tapestry	https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_2_0.png	840	210	너굴 상점	증축 전, 후 너굴상점의 가구 영역	베이지색	분홍색	구매가능	No	1x1.5 	2_0	Pink					No	No	No	No
마크라메 태피스트리	4119	macrame tapestry	https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_3_0.png	840	210	너굴 상점	증축 전, 후 너굴상점의 가구 영역	베이지색	하늘색	구매가능	No	1x1.5 	3_0	Blue					No	No	No	No
자석 칼 걸이	4118	magnetic knife rack	https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_0_0.png	1400	350	너굴 상점	증축 전, 후 너굴상점의 가구 영역	회색	검정색	구매가능	No	1x1 	0_0	Stainless steel					No	No	No	No
자석 칼 걸이	4118	magnetic knife rack	https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_1_0.png	1400	350	너굴 상점	증축 전, 후 너굴상점의 가구 영역	베이지색	갈색	구매가능	No	1x1 	1_0	Wooden					No	No	No	No
자석 칼 걸이	4118	magnetic knife rack	https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_2_0.png	1400	350	너굴 상점	증축 전, 후 너굴상점의 가구 영역	주황색	컬러풀	구매가능	No	1x1 	2_0	Pop					No	No	No	No
사마귀 머리 벽장식	11098	mantis-head model	https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriFace.png	1500	375	너굴 상점	증축 후 너굴상점의 일반 가구 영역	초록색	초록색	구매가능	No	1x1 							No	No	No	No
유아용 모빌	9565	mobile	https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_0_0.png	780	195	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	1x1.5 	0_0	Hot air balloons					No	No	No	No
유아용 모빌	9565	mobile	https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_1_0.png	780	195	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	1x1.5 	1_0	Sheep					No	No	No	No
유아용 모빌	9565	mobile	https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_2_0.png	780	195	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	1x1.5 	2_0	Ocean creatures					No	No	No	No
유아용 모빌	9565	mobile	https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_3_0.png	780	195	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	1x1.5 	3_0	Space					No	No	No	No
유아용 모빌	9565	mobile	https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_4_0.png	780	195	너굴 상점	증축 전, 후 너굴상점의 가구 영역	주황색	회색	구매가능	No	1x1.5 	4_0	Gorgeous					No	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_0_0.png	NFS	88	엄마		컬러풀	갈색	비매품	No	1x1 	0_0	Still Life	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_1_0.png	NFS	88	엄마		컬러풀	베이지색	비매품	No	1x1 	1_0	Street with Trees	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_2_0.png	NFS	88	엄마		하얀색	검정색	비매품	No	1x1 	2_0	Nostalgia	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_3_0.png	NFS	88	엄마		컬러풀	노란색	비매품	No	1x1 	3_0	Angel	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_4_0.png	NFS	88	엄마		컬러풀	노란색	비매품	No	1x1 	4_0	Sweet Roses	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_5_0.png	NFS	88	엄마		컬러풀	하얀색	비매품	No	1x1 	5_0	Field of Flowers	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_6_0.png	NFS	88	엄마		컬러풀	노란색	비매품	No	1x1 	6_0	Dog	Art				Yes	No	No	No
엄마의 아트	7139	Mom's art	https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_7_0.png	NFS	88	엄마		컬러풀	하얀색	비매품	No	1x1 	7_0	Blooming	Art				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_0_0.png	NFS	88	엄마		컬러풀	노란색	비매품	No	1x1 	0_0	Flowers	Design				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_1_0.png	NFS	88	엄마		컬러풀	주황색	비매품	No	1x1 	1_0	Bird	Design				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_2_0.png	NFS	88	엄마		컬러풀	갈색	비매품	No	1x1 	2_0	Bouquet	Design				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_3_0.png	NFS	88	엄마		컬러풀	분홍색	비매품	No	1x1 	3_0	Girl	Design				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_4_0.png	NFS	88	엄마		컬러풀	초록색	비매품	No	1x1 	4_0	Fairy tale	Design				Yes	No	No	No
엄마의 자수 장식	7145	Mom's embroidery	https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_5_0.png	NFS	88	엄마		컬러풀	갈색	비매품	No	1x1 	5_0	Trees	Design				Yes	No	No	No
큰입배스 벽장식	11127	mounted black bass	https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassWall.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	초록색	베이지색	구매가능	No	1x0.5 							No	No	No	No
청새치 벽장식	11128	mounted blue marlin	https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiWall.png	5000	1250	너굴 상점	증축 후 너굴상점의 일반 가구 영역	파란색	회색	구매가능	No	2x1 							No	No	No	No
국화 리스	5467	mum wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMum.png	NFS	720	제작		노란색	하얀색	비매품	Yes	1x1 							No	No	Yes	No
버섯 리스	4726	mushroom wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMushroom.png	NFS	1500	제작		베이지색	갈색	비매품	Yes	1x1							No	No	Yes	No
내추럴 국화 리스	5768	natural mum wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMumRare.png	NFS	4800	제작		초록색	초록색	비매품	Yes	1x1 							No	No	Yes	No
오렌지 벽시계	3976	orange wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_0_0.png	NFS	2240	제작		주황색	주황색	비매품	Yes	1x1 	0_0	Orange	Fruit type			3	Yes	No	No	No
오렌지 벽시계	3976	orange wall-mounted clock	https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_1_0.png	NFS	2240	제작		빨간색	빨간색	비매품	Yes	1x1 	1_0	Blood orange	Fruit type			3	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_0_0.png	NFS	340	제작		컬러풀	갈색	비매품	Yes	1x1 	0_0	Colorful	Color			1	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_1_0.png	NFS	340	제작		파란색	회색	비매품	Yes	1x1 	1_0	Blue	Color			1	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_2_0.png	NFS	340	제작		빨간색	하얀색	비매품	Yes	1x1 	2_0	Red	Color			1	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_3_0.png	NFS	340	제작		분홍색	분홍색	비매품	Yes	1x1 	3_0	Pink	Color			1	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_4_0.png	NFS	340	제작		노란색	갈색	비매품	Yes	1x1 	4_0	Gold	Color			1	Yes	No	No	No
오너먼트 모빌	6818	ornament mobile	https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_5_0.png	NFS	340	제작		하얀색	회색	비매품	Yes	1x1 	5_0	White	Color			1	Yes	No	No	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png	NFS	800	제작		하늘색	파란색	비매품	Yes	1x1 	0_0	Blue	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png	NFS	800	제작		노란색	주황색	비매품	Yes	1x1 	1_0	Gold	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png	NFS	800	제작		회색	하얀색	비매품	Yes	1x1 	2_0	Silver	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png	NFS	800	제작		초록색	노란색	비매품	Yes	1x1 	3_0	Green	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png	NFS	800	제작		빨간색	노란색	비매품	Yes	1x1 	4_0	Red	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png	NFS	800	제작		초록색	회색	비매품	Yes	1x1 	5_0	Light green	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png	NFS	800	제작		분홍색	보라색	비매품	Yes	1x1 	6_0	Pink	Color			1	Yes	No	Yes	No
오너먼트 리스	4377	ornament wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png	NFS	800	제작		보라색	회색	비매품	Yes	1x1 	7_0	Purple	Color			1	Yes	No	Yes	No
팬지 리스	5466	pansy wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png	NFS	720	제작		빨간색	노란색	비매품	Yes	1x1 							No	No	Yes	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	2x1 	0_0	Colorful					No	No	No	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	컬러풀	컬러풀	구매가능	No	2x1 	1_0	Pastel					No	No	No	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하늘색	하얀색	구매가능	No	2x1 	2_0	Boating stripes					No	No	No	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	주황색	검정색	구매가능	No	2x1 	3_0	Orange & black					No	No	No	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	초록색	빨간색	구매가능	No	2x1 	4_0	Pop					No	No	No	No
파티 가랜드	4077	party garland	https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png	650	162	너굴 상점	증축 전, 후 너굴상점의 가구 영역	검정색	갈색	구매가능	No	2x1 	5_0	Gorgeous					No	No	No	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png	NFS	360	제작		베이지색	갈색	비매품	Yes	1x1 	0_0	Light wood	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png	NFS	360	제작		하늘색	주황색	비매품	Yes	1x1 	1_0	Light blue	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png	NFS	360	제작		검정색	베이지색	비매품	Yes	1x1 	2_0	Dark gray	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png	NFS	360	제작		주황색	베이지색	비매품	Yes	1x1 	3_0	Natural wood	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png	NFS	360	제작		갈색	베이지색	비매품	Yes	1x1 	4_0	Dark brown	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png	NFS	360	제작		하얀색	주황색	비매품	Yes	1x1 	5_0	White	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png	NFS	360	제작		하늘색	파란색	비매품	Yes	1x1 	6_0	Blue	Color			1	Yes	No	Yes	No
발바닥 문패	5716	paw-print doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_7_0.png	NFS	360	제작		분홍색	갈색	비매품	Yes	1x1 	7_0	Pink	Color			1	Yes	No	Yes	No
괘종시계	4106	pendulum clock	https://acnhcdn.com/latest/FtrIcon/FtrClockPendulumWall.png	1900	475	너굴 상점	증축 전, 후 너굴상점의 가구 영역	갈색	하얀색	구매가능	No	1x1 							No	No	No	No
페넌트	3818	pennant	https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_0_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	주황색	파란색	구매가능	No	2x1 	0_0	Sports					No	No	No	No
페넌트	3818	pennant	https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_1_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	베이지색	빨간색	구매가능	No	2x1 	1_0	University					No	No	No	No
페넌트	3818	pennant	https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_2_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	초록색	하얀색	구매가능	No	2x1 	2_0	Classic					No	No	No	No
페넌트	3818	pennant	https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_3_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	파란색	하얀색	구매가능	No	2x1 	3_0	Sponsor					No	No	No	No
페넌트	3818	pennant	https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_4_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	컬러풀	노란색	구매가능	No	2x1 	4_0	Souvenir					No	No	No	No
주방 도구 걸이	928	pot rack	https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png	3000	750	너굴 상점	증축 전, 후 너굴상점의 가구 영역	갈색	하얀색	구매가능	No	2x1 	0_0	Wooden					No	No	No	No
주방 도구 걸이	928	pot rack	https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_1_0.png	3000	750	너굴 상점	증축 전, 후 너굴상점의 가구 영역	회색	회색	구매가능	No	2x1 	1_0	Stainless steel					No	No	No	No
주방 도구 걸이	928	pot rack	https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_2_0.png	3000	750	너굴 상점	증축 전, 후 너굴상점의 가구 영역	노란색	주황색	구매가능	No	2x1 	2_0	Pop					No	No	No	No
벽걸이 식물	3785	potted ivy	https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_0_0.png	NFS	1100	제작		초록색	회색	비매품	Yes	1x1 	0_0	Light green	Color			2	Yes	No	No	No
벽걸이 식물	3785	potted ivy	https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_1_0.png	NFS	1100	제작		노란색	갈색	비매품	Yes	1x1 	1_0	Yellow	Color			2	Yes	No	No	No
벽걸이 식물	3785	potted ivy	https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_2_0.png	NFS	1100	제작		빨간색	검정색	비매품	Yes	1x1 	2_0	Red	Color			2	Yes	No	No	No
벽걸이 식물	3785	potted ivy	https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_3_0.png	NFS	1100	제작		초록색	파란색	비매품	Yes	1x1 	3_0	Green	Color			2	Yes	No	No	No
큐트 코스모스 리스	5745	pretty cosmos wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathCosmosMix.png	NFS	1200	제작		분홍색	주황색	비매품	Yes	1x1 							No	No	Yes	No
큐트 튤립 리스	5751	pretty tulip wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulipMix.png	NFS	2400	제작		분홍색	주황색	비매품	Yes	1x1 							No	No	Yes	No
보라색 히아신스 리스	5769	purple hyacinth wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinthRare.png	NFS	4800	제작		보라색	보라색	비매품	Yes	1x1 							No	No	Yes	No
라디에이터	4028	retro radiator	https://acnhcdn.com/latest/FtrIcon/FtrCentralheating.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	하얀색	구매가능	No	1x1 							No	No	No	No
장미 리스	5437	rose wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathRose.png	NFS	720	제작		빨간색	노란색	비매품	Yes	1x1 							No	No	Yes	No
사수자리 활	5958	Sagittarius arrow	https://acnhcdn.com/latest/FtrIcon/FtrZodiacSagittarius.png	NFS	21750	제작		갈색	노란색	비매품	Yes	1x1 							No	No	No	No
조개껍데기 리스	4376	shell wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShell.png	NFS	4720	제작		하얀색	베이지색	비매품	Yes	1x1 							No	No	Yes	No
샤워 세트	4017	shower set	https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png	1800	450	너굴 상점	증축 후 너굴상점의 일반 가구 영역	회색	검정색	구매가능	No	1x1.5 	0_0	Silver					No	No	No	No
