nameKor	Internal ID	Name	Image	Buy	Sell	Source	Source Notes	Color 1	Color 2	Catalog	DIY	Size	Variant ID	Variation	Body Title	Pattern	Pattern Title	Kit Cost	Customize
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
폴라의 사진	6635	Gwen's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn05_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
햄스틴의 사진	6521	Hamlet's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam00_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
햄쥐의 사진	6529	Hamphrey's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam07_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
스나일의 사진	6520	Hans's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor10_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
올리버의 사진	6535	Harry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip08_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
아이리스의 사진	6722	Hazel's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
헨리의 사진	6502	Henry's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
데이빗의 사진	6536	Hippeux's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
홉킨스의 사진	6677	Hopkins's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
달만이의 사진	6633	Hopper's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
뿌람의 사진	6687	Hornsby's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
스트로의 사진	6495	Huck's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
먹고파의 사진	6647	Hugh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
김말이의 사진	6640	Iggly's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
대공의 사진	6515	Ike's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
