nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
발목 양말,4741,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin0.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin0.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Gray
발목 양말,10003,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin1.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin1.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,White
발목 양말,10004,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin2.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin2.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Berry red
발목 양말,10005,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin3.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin3.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Light blue
발목 양말,10006,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin4.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin4.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Orange
발목 양말,10007,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin5.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin5.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Green
발목 양말,10008,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin6.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin6.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Navy blue
발목 양말,10009,no-show socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin7.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin7.png,All Year,Simple,everyday; outdoorsy; comfy; sporty,Yellow
Nook Inc. 양말,5629,Nook Inc. socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBorderRco.png,NFS,2000,Nook Miles Shop,,Yellow,Orange,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorderRco.png,All Year,Active,everyday; outdoorsy; comfy,Yellow
노르딕풍 양말,4748,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic0.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic0.png,Winter,Elegant,everyday; outdoorsy; comfy,Navy blue
노르딕풍 양말,9889,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic1.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic1.png,Winter,Elegant,everyday; outdoorsy; comfy,Ivory
노르딕풍 양말,9890,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic2.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic2.png,Winter,Elegant,everyday; outdoorsy; comfy,Red
노르딕풍 양말,9891,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic3.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic3.png,Winter,Elegant,everyday; outdoorsy; comfy,Blue
노르딕풍 양말,9892,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic4.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic4.png,Winter,Elegant,everyday; outdoorsy; comfy,Gray
노르딕풍 양말,9893,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic5.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic5.png,Winter,Elegant,everyday; outdoorsy; comfy,Green
노르딕풍 양말,9894,nordic socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic6.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic6.png,Winter,Elegant,everyday; outdoorsy; comfy,Light blue
디자인 스타킹,6046,patterned stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot0.png,940,235,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot0.png,All Year,Elegant,everyday; formal; party; theatrical,Black
디자인 스타킹,9674,patterned stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot1.png,940,235,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot1.png,All Year,Elegant,everyday; formal; party; theatrical,White
방울 술 양말,5179,pom-pom socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble0.png,720,180,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble0.png,Winter,Cute,everyday; fairy tale; comfy,Pink
방울 술 양말,9072,pom-pom socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble1.png,720,180,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble1.png,Winter,Cute,everyday; fairy tale; comfy,Blue
방울 술 양말,9073,pom-pom socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble2.png,720,180,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble2.png,Winter,Cute,everyday; fairy tale; comfy,Green
방울 술 양말,9074,pom-pom socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble3.png,720,180,Able Sisters,Available from Able Sisters shop only,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble3.png,Winter,Cute,everyday; fairy tale; comfy,Orange
방울 술 양말,9075,pom-pom socks,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble4.png,720,180,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble4.png,Winter,Cute,everyday; fairy tale; comfy,Purple
꾸깃꾸깃한 양말,5198,puckered socks,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker0.png,600,150,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker0.png,All Year,Elegant,everyday,Mustard
꾸깃꾸깃한 양말,9078,puckered socks,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker1.png,600,150,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker1.png,All Year,Elegant,everyday,Red
꾸깃꾸깃한 양말,9079,puckered socks,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker2.png,600,150,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker2.png,All Year,Elegant,everyday,Blue
꾸깃꾸깃한 양말,9080,puckered socks,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker3.png,600,150,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker3.png,All Year,Elegant,everyday,Green
꾸깃꾸깃한 양말,9081,puckered socks,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker4.png,600,150,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker4.png,All Year,Elegant,everyday,Purple
러닝 타이츠,5214,running tights,https://acnhcdn.com/latest/FtrIcon/SocksTexRun0.png,550,137,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun0.png,All Year,Active,outdoorsy; sporty; work,Pink
러닝 타이츠,9798,running tights,https://acnhcdn.com/latest/FtrIcon/SocksTexRun1.png,550,137,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun1.png,All Year,Active,outdoorsy; sporty; work,Yellow
러닝 타이츠,9799,running tights,https://acnhcdn.com/latest/FtrIcon/SocksTexRun2.png,550,137,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun2.png,All Year,Active,outdoorsy; sporty; work,Blue
러닝 타이츠,9800,running tights,https://acnhcdn.com/latest/FtrIcon/SocksTexRun3.png,550,137,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun3.png,All Year,Active,outdoorsy; sporty; work,Green
반투명 양말,9644,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks0.png,480,120,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks0.png,All Year,Elegant,everyday,Green
반투명 양말,10027,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks1.png,480,120,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks1.png,All Year,Elegant,everyday,Red
반투명 양말,10028,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks2.png,480,120,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks2.png,All Year,Elegant,everyday,Blue
반투명 양말,10029,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks3.png,480,120,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks3.png,All Year,Elegant,everyday,Navy blue
반투명 양말,10030,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks4.png,480,120,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks4.png,All Year,Elegant,everyday,Purple
반투명 양말,10031,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks5.png,480,120,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks5.png,All Year,Elegant,everyday,Camel
반투명 양말,10032,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks6.png,480,120,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks6.png,All Year,Elegant,everyday,Avocado
반투명 양말,10033,semi-opaque socks,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks7.png,480,120,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks7.png,All Year,Elegant,everyday,Brown
반투명 타이츠,9580,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights0.png,720,180,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights0.png,All Year,Elegant,everyday,Brown
반투명 타이츠,9675,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights1.png,720,180,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights1.png,All Year,Elegant,everyday,Yellow
반투명 타이츠,9676,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights2.png,720,180,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights2.png,All Year,Elegant,everyday,Green
반투명 타이츠,9677,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights3.png,720,180,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights3.png,All Year,Elegant,everyday,Purple
반투명 타이츠,9678,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights4.png,720,180,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights4.png,All Year,Elegant,everyday,Blue
반투명 타이츠,9679,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights5.png,720,180,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights5.png,All Year,Elegant,everyday,Pink
반투명 타이츠,9680,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights6.png,720,180,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights6.png,All Year,Elegant,everyday,Red
반투명 타이츠,9681,semi-opaque tights,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights7.png,720,180,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights7.png,All Year,Elegant,everyday,Yellow-green
스팽글 레깅스,4743,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins0.png,940,235,Kicks,,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins0.png,All Year,Gorgeous,party; theatrical,Pink
스팽글 레깅스,11580,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins1.png,940,235,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins1.png,All Year,Gorgeous,party; theatrical,Red
스팽글 레깅스,11581,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins2.png,940,235,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins2.png,All Year,Gorgeous,party; theatrical,Black
스팽글 레깅스,11582,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins3.png,940,235,Kicks,,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins3.png,All Year,Gorgeous,party; theatrical,Yellow
스팽글 레깅스,11583,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins4.png,940,235,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins4.png,All Year,Gorgeous,party; theatrical,White
스팽글 레깅스,11584,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins5.png,940,235,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins5.png,All Year,Gorgeous,party; theatrical,Blue
스팽글 레깅스,11585,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins6.png,940,235,Kicks,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins6.png,All Year,Gorgeous,party; theatrical,Purple
스팽글 레깅스,11586,sequin leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins7.png,940,235,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins7.png,All Year,Gorgeous,party; theatrical,Green
시스루 양말,5812,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough0.png,600,150,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough0.png,All Year,Elegant,everyday; formal; party,Blue
시스루 양말,9928,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough1.png,600,150,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough1.png,All Year,Elegant,everyday; formal; party,Berry red
시스루 양말,9929,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough2.png,600,150,Kicks,,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough2.png,All Year,Elegant,everyday; formal; party,Brown
시스루 양말,9930,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough3.png,600,150,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough3.png,All Year,Elegant,everyday; formal; party,Green
시스루 양말,9931,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough4.png,600,150,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough4.png,All Year,Elegant,everyday; formal; party,Olive
시스루 양말,9932,sheer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSeethrough5.png,600,150,Kicks,,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSeethrough5.png,All Year,Elegant,everyday; formal; party,Gray
심플 니하이 삭스,12175,simple knee-high socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee0.png,600,150,Kicks,,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee0.png,All Year,Cute,everyday,Pink
심플 니하이 삭스,12182,simple knee-high socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee1.png,600,150,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee1.png,All Year,Cute,everyday,White
심플 니하이 삭스,12183,simple knee-high socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee2.png,600,150,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee2.png,All Year,Cute,everyday,Red
심플 니하이 삭스,12184,simple knee-high socks,https://acnhcdn.com/latest/FtrIcon/SocksTexSimpleknee3.png,600,150,Kicks,,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSimpleknee3.png,All Year,Cute,everyday,Blue
원포인트 양말,5200,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint0.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint0.png,All Year,Simple,everyday; formal,Navy blue
원포인트 양말,9082,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint1.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint1.png,All Year,Simple,everyday; formal,Black
원포인트 양말,9083,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint2.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint2.png,All Year,Simple,everyday; formal,White
원포인트 양말,9084,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint3.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint3.png,All Year,Simple,everyday; formal,Gray
원포인트 양말,9085,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint4.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint4.png,All Year,Simple,everyday; formal,Blue
원포인트 양말,9086,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint5.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint5.png,All Year,Simple,everyday; formal,Orange
원포인트 양말,9087,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint6.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint6.png,All Year,Simple,everyday; formal,Red
원포인트 양말,9088,simple-accent socks,https://acnhcdn.com/latest/FtrIcon/SocksTexOnepoint7.png,720,180,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexOnepoint7.png,All Year,Simple,everyday; formal,Pink
축구 양말,5177,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball0.png,800,200,Kicks,,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball0.png,All Year,Active,sporty; work,Blue
축구 양말,9973,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball1.png,800,200,Kicks,,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball1.png,All Year,Active,sporty; work,Red
축구 양말,9974,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball2.png,800,200,Kicks,,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball2.png,All Year,Active,sporty; work,Green
축구 양말,9975,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball3.png,800,200,Kicks,,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball3.png,All Year,Active,sporty; work,Light blue
축구 양말,9976,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball4.png,800,200,Kicks,,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball4.png,All Year,Active,sporty; work,Black
축구 양말,9977,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball5.png,800,200,Kicks,,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball5.png,All Year,Active,sporty; work,Orange
축구 양말,9978,soccer socks,https://acnhcdn.com/latest/FtrIcon/SocksTexFootball6.png,800,200,Kicks,,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootball6.png,All Year,Active,sporty; work,White
거미줄 타이츠,5203,spider-web tights,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider0.png,720,180,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider0.png,All Year,Cool,goth; party; theatrical,Black
거미줄 타이츠,9671,spider-web tights,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider1.png,720,180,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider1.png,All Year,Cool,goth; party; theatrical,White
거미줄 타이츠,9672,spider-web tights,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider2.png,720,180,Kicks,,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider2.png,All Year,Cool,goth; party; theatrical,Orange
거미줄 타이츠,9673,spider-web tights,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider3.png,720,180,Kicks,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider3.png,All Year,Cool,goth; party; theatrical,Purple
스타킹,3095,stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexTights0.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights0.png,All Year,Simple,everyday; work,Black
스타킹,9655,stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexTights1.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights1.png,All Year,Simple,everyday; work,Gray
스타킹,9656,stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexTights2.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights2.png,All Year,Simple,everyday; work,White
스타킹,9657,stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexTights3.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights3.png,All Year,Simple,everyday; work,Brown
스타킹,9658,stockings,https://acnhcdn.com/latest/FtrIcon/SocksTexTights4.png,480,120,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights4.png,All Year,Simple,everyday; work,Beige
스트레치 레깅스,4744,stretch leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings0.png,450,112,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings0.png,All Year,Simple,everyday; outdoorsy; sporty,Navy blue
스트레치 레깅스,9776,stretch leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings1.png,450,112,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings1.png,All Year,Simple,everyday; outdoorsy; sporty,Gray
스트레치 레깅스,9777,stretch leggings,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings2.png,450,112,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings2.png,All Year,Simple,everyday; outdoorsy; sporty,Dark gray
