Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Catalog,Variant ID,Internal ID
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6649
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6649
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6649
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6649
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6649
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6671
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6671
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6497
Jambette's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6497
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6560
Jay's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd00_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6560
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6491
Jeremiah's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6491
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6604
Jitters's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd04_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6604
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6455
Joey's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6455
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6993
Judy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr19_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6993
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6613
Julia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6613
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6553
Julian's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6553
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6780
June's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6780
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6755
Kabuki's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6755
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6768
Katt's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat21_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6768
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6628
Keaton's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr08_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6628
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6794
Ken's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlChn13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6794
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6468
Ketchup's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6468
Kevin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig15_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6658
Kevin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig15_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6658
Kevin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig15_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6658
Kevin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig15_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6658
Kevin's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig15_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6658
