Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Type,Villager Equippable,Miles Price
5365,milkmaid hat,https://acnhcdn.com/latest/FtrIcon/CapBangsVolendamWhite.png,NFS,800,Gulliver,,White,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapBangsVolendamWhite.png,All Year,Elegant,everyday; formal,White,Headgear_HasBang,No,NA
5688,mohawk wig,https://acnhcdn.com/latest/FtrIcon/CapWigMohican.png,1280,320,Able Sisters,Available from Able Sisters shop only,Colorful,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigMohican.png,All Year,Cool,theatrical,Hair Color,Headgear_HasEar,No,NA
5117,mum crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentMum1.png,NFS,480,Crafting,,Red,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentMum1.png,All Year,Cute,fairy tale; party; vacation,Colorful,HeadHairOrnament_Top,Yes,NA
5324,mummy mask,https://acnhcdn.com/latest/FtrIcon/CapFullfaceMummyWhite.png,980,245,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceMummyWhite.png,All Year,Cool,fairy tale; goth; theatrical,White,HeadFullFace,No,NA
4799,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearRed.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Red,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearRed.png,All Year,Gorgeous,party; theatrical,Red,HeadCap,Yes,NA
5186,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearBlue.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Blue,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearBlue.png,All Year,Gorgeous,party; theatrical,Blue,HeadCap,Yes,NA
5187,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearYellow.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Yellow,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearYellow.png,All Year,Gorgeous,party; theatrical,Yellow,HeadCap,Yes,NA
5188,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearGreen.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Green,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearGreen.png,All Year,Gorgeous,party; theatrical,Green,HeadCap,Yes,NA
5189,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearOrange.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Orange,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearOrange.png,All Year,Gorgeous,party; theatrical,Orange,HeadCap,Yes,NA
5190,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPurple.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Purple,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPurple.png,All Year,Gorgeous,party; theatrical,Purple,HeadCap,Yes,NA
5191,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPink.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Pink,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPink.png,All Year,Gorgeous,party; theatrical,Pink,HeadCap,Yes,NA
5192,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearLightblue.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Light blue,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearLightblue.png,All Year,Gorgeous,party; theatrical,Light blue,HeadCap,Yes,NA
5946,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkRed.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Red,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkRed.png,All Year,Gorgeous,party; theatrical,Red,HeadCap,Yes,NA
5947,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkBlue.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Blue,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkBlue.png,All Year,Gorgeous,party; theatrical,Blue,HeadCap,Yes,NA
5948,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkYellow.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Yellow,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkYellow.png,All Year,Gorgeous,party; theatrical,Yellow,HeadCap,Yes,NA
5949,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkGreen.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Green,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkGreen.png,All Year,Gorgeous,party; theatrical,Green,HeadCap,Yes,NA
5950,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkOrange.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Orange,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkOrange.png,All Year,Gorgeous,party; theatrical,Orange,HeadCap,Yes,NA
5951,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPurple.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Purple,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPurple.png,All Year,Gorgeous,party; theatrical,Purple,HeadCap,Yes,NA
5952,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPink.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Pink,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPink.png,All Year,Gorgeous,party; theatrical,Pink,HeadCap,Yes,NA
5953,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkLightblue.png,500,125,New Year's Eve,Purchased from Tom Nook on New Year's Eve,Light blue,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkLightblue.png,All Year,Gorgeous,party; theatrical,Light blue,HeadCap,Yes,NA
5364,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja0.png,1400,350,Able Sisters,Available from Able Sisters shop only,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja0.png,All Year,Cool,fairy tale; work,Dark blue,Headgear_NoEarNoJaw,No,NA
11870,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja1.png,1400,350,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja1.png,All Year,Cool,fairy tale; work,Gray,Headgear_NoEarNoJaw,No,NA
11871,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja2.png,1400,350,Able Sisters,Available from Able Sisters shop only,Red,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja2.png,All Year,Cool,fairy tale; work,Red,Headgear_NoEarNoJaw,No,NA
11872,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja3.png,1400,350,Able Sisters,Available from Able Sisters shop only,Purple,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja3.png,All Year,Cool,fairy tale; work,Purple,Headgear_NoEarNoJaw,No,NA
11873,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja4.png,1400,350,Able Sisters,Available from Able Sisters shop only,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja4.png,All Year,Cool,fairy tale; work,Aqua,Headgear_NoEarNoJaw,No,NA
11874,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja5.png,1400,350,Able Sisters,Available from Able Sisters shop only,Green,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja5.png,All Year,Cool,fairy tale; work,Green,Headgear_NoEarNoJaw,No,NA
11875,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja6.png,1400,350,Able Sisters,Available from Able Sisters shop only,Yellow,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja6.png,All Year,Cool,fairy tale; work,Yellow,Headgear_NoEarNoJaw,No,NA
11876,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja7.png,1400,350,Able Sisters,Available from Able Sisters shop only,Orange,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja7.png,All Year,Cool,fairy tale; work,Orange,Headgear_NoEarNoJaw,No,NA
6036,Noh mask,https://acnhcdn.com/latest/FtrIcon/CapMaskNomenWhite.png,2400,600,Able Sisters,Available from Able Sisters shop only,Beige,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskNomenWhite.png,All Year,Elegant,goth; theatrical,White,HeadFace,Yes,NA
5628,Nook Inc. bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandanaRco.png,NFS,2500,Nook Miles Shop,,Orange,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandanaRco.png,All Year,Simple,outdoorsy; work,Yellow,HeadCap,Yes,500
5627,Nook Inc. cap,https://acnhcdn.com/latest/FtrIcon/CapHatMeshcapRco.png,NFS,2500,Nook Miles Shop,,Green,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatMeshcapRco.png,All Year,Simple,outdoorsy; sporty,Green,HeadCap,Yes,500
6947,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse0.png,1680,420,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse0.png,All Year,Simple,work,Pink,HeadHairOrnament_Back,Yes,NA
11812,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse1.png,1680,420,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse1.png,All Year,Simple,work,White,HeadHairOrnament_Back,Yes,NA
11813,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse2.png,1680,420,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse2.png,All Year,Simple,work,Blue,HeadHairOrnament_Back,Yes,NA
12424,OK Motors cap,https://acnhcdn.com/latest/FtrIcon/CapHatOkmotors0.png,770,192,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",White,Blue,Not in catalog,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOkmotors0.png,All Year,Simple,work,NA,HeadCap,Yes,NA
5275,orange hat,https://acnhcdn.com/latest/FtrIcon/CapHatOrange.png,NFS,1000,Crafting,,Orange,Green,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOrange.png,All Year,Cute,fairy tale; party; theatrical,Orange,HeadCap,Yes,NA
5399,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon0.png,1560,390,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon0.png,All Year,Elegant,everyday; outdoorsy; work,Brown,HeadCap,Yes,NA
11053,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon1.png,1560,390,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon1.png,All Year,Elegant,everyday; outdoorsy; work,Beige,HeadCap,Yes,NA
11054,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon2.png,1560,390,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon2.png,All Year,Elegant,everyday; outdoorsy; work,Red,HeadCap,Yes,NA
11055,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon3.png,1560,390,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon3.png,All Year,Elegant,everyday; outdoorsy; work,Pink,HeadCap,Yes,NA
11056,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon4.png,1560,390,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon4.png,All Year,Elegant,everyday; outdoorsy; work,White,HeadCap,Yes,NA
5258,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor0.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor0.png,All Year,Active,outdoorsy; sporty,Orange,HeadCap,Yes,NA
11038,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor1.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor1.png,All Year,Active,outdoorsy; sporty,Blue,HeadCap,Yes,NA
11039,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor2.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor2.png,All Year,Active,outdoorsy; sporty,Purple,HeadCap,Yes,NA
11040,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor3.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor3.png,All Year,Active,outdoorsy; sporty,Red,HeadCap,Yes,NA
11041,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor4.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor4.png,All Year,Active,outdoorsy; sporty,Yellow,HeadCap,Yes,NA
11042,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor5.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor5.png,All Year,Active,outdoorsy; sporty,Light blue,HeadCap,Yes,NA
11043,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor6.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor6.png,All Year,Active,outdoorsy; sporty,Green,HeadCap,Yes,NA
11044,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor7.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor7.png,All Year,Active,outdoorsy; sporty,Beige,HeadCap,Yes,NA
5395,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint0.png,1040,260,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint0.png,All Year,Cool,outdoorsy; sporty,Black,HeadFace,No,NA
10227,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint1.png,1040,260,Able Sisters,Available from Able Sisters shop only,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint1.png,All Year,Cool,outdoorsy; sporty,White,HeadFace,No,NA
10228,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint2.png,1040,260,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint2.png,All Year,Cool,outdoorsy; sporty,Olive,HeadFace,No,NA
10229,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint3.png,1040,260,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint3.png,All Year,Cool,outdoorsy; sporty,Yellow,HeadFace,No,NA
5294,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana0.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana0.png,All Year,Active,outdoorsy,Red,HeadCap,Yes,NA
10760,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana1.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana1.png,All Year,Active,outdoorsy,Blue,HeadCap,Yes,NA
10761,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana2.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana2.png,All Year,Active,outdoorsy,Yellow,HeadCap,Yes,NA
10762,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana3.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana3.png,All Year,Active,outdoorsy,Black,HeadCap,Yes,NA
10763,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana4.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana4.png,All Year,Active,outdoorsy,Green,HeadCap,Yes,NA
10764,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana5.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana5.png,All Year,Active,outdoorsy,Orange,HeadCap,Yes,NA
10765,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana6.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana6.png,All Year,Active,outdoorsy,Pink,HeadCap,Yes,NA
10766,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana7.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana7.png,All Year,Active,outdoorsy,Purple,HeadCap,Yes,NA
5105,pansy crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy1.png,NFS,480,Crafting,,Colorful,Colorful,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy1.png,All Year,Cute,fairy tale; party; vacation,Colorful,HeadHairOrnament_Top,Yes,NA
5840,paper bag,https://acnhcdn.com/latest/FtrIcon/CapFullfacePaperbagBeige.png,140,35,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfacePaperbagBeige.png,All Year,Cool,goth,Beige,HeadFullFace,No,NA
5147,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting0.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting0.png,All Year,Simple,everyday; formal; work,Brown,HeadCap,Yes,NA
11512,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting1.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting1.png,All Year,Simple,everyday; formal; work,Gray,HeadCap,Yes,NA
11513,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting2.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting2.png,All Year,Simple,everyday; formal; work,Green,HeadCap,Yes,NA
11514,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting3.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting3.png,All Year,Simple,everyday; formal; work,Blue,HeadCap,Yes,NA
11515,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting4.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting4.png,All Year,Simple,everyday; formal; work,Red,HeadCap,Yes,NA
9870,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch0.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch0.png,All Year,Cute,outdoorsy; comfy; vacation,Pink,HeadCap,Yes,NA
11993,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch1.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch1.png,All Year,Cute,outdoorsy; comfy; vacation,Blue,HeadCap,Yes,NA
11994,patchwork tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch2.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch2.png,All Year,Cute,outdoorsy; comfy; vacation,Yellow,HeadCap,Yes,NA
9874,peach hat,https://acnhcdn.com/latest/FtrIcon/CapHatPeach0.png,NFS,1000,Crafting,,Pink,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPeach0.png,All Year,Cute,fairy tale; party; theatrical,Peach,HeadCap,Yes,NA
9872,pear hat,https://acnhcdn.com/latest/FtrIcon/CapHatPear0.png,NFS,1000,Crafting,,Green,Brown,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPear0.png,All Year,Cute,fairy tale; party; theatrical,Green,HeadCap,Yes,NA
5819,pigtail,https://acnhcdn.com/latest/FtrIcon/CapWigPigtail.png,NFS,800,Gulliver,,Colorful,Colorful,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigPigtail.png,All Year,Cool,everyday,Hair Color,Headgear_HasEar,No,NA
5362,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot0.png,All Year,Cool,outdoorsy; work,Brown,Headgear_NoEar,No,NA
11613,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot1.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot1.png,All Year,Cool,outdoorsy; work,Black,Headgear_NoEar,No,NA
11614,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot2.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot2.png,All Year,Cool,outdoorsy; work,Avocado,Headgear_NoEar,No,NA
8612,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky0.png,1680,420,Able Sisters,Available from Able Sisters shop only,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky0.png,All Year,Active,formal; work,Navy blue,HeadCap,Yes,NA
11827,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky1.png,1680,420,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky1.png,All Year,Active,formal; work,Black,HeadCap,Yes,NA
11828,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky2.png,1680,420,Able Sisters,Available from Able Sisters shop only,Light blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky2.png,All Year,Active,formal; work,Light blue,HeadCap,Yes,NA
5279,pineapple cap,https://acnhcdn.com/latest/FtrIcon/CapHatPineapple.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPineapple.png,Summer,Cute,fairy tale; party; theatrical; vacation,Yellow,HeadCap,Yes,NA
5148,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap0.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap0.png,All Year,Simple,outdoorsy; work,Gray,HeadCap,Yes,NA
11516,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap1.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap1.png,All Year,Simple,outdoorsy; work,Beige,HeadCap,Yes,NA
11517,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap2.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap2.png,All Year,Simple,outdoorsy; work,Red,HeadCap,Yes,NA
11518,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap3.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap3.png,All Year,Simple,outdoorsy; work,Blue,HeadCap,Yes,NA
