Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
9615,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother1.png,NFS,88,Mom,,Gray,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother1.png,All Year,Cute,comfy,Flowers,NA,Yes
12147,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother2.png,NFS,88,Mom,,Green,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother2.png,All Year,Cute,comfy,Animals,NA,Yes
12156,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother3.png,NFS,88,Mom,,Colorful,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother3.png,All Year,Cute,comfy,Quilted pattern,NA,Yes
12157,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother4.png,NFS,88,Mom,,Pink,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother4.png,All Year,Cute,comfy,Fruits,NA,Yes
12158,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother5.png,NFS,88,Mom,,Blue,Gray,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother5.png,All Year,Cute,comfy,Denim,NA,Yes
12159,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother6.png,NFS,88,Mom,,Green,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother6.png,All Year,Cute,comfy,Forest print,NA,Yes
12160,Mom's handmade apron,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMother7.png,NFS,88,Mom,,Blue,White,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMother7.png,All Year,Cute,comfy,Family,NA,Yes
3401,morning coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMorningcoatBlack.png,2500,625,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMorningcoatBlack.png,All Year,Elegant,formal; party; theatrical; work,NA,NA,Yes
3255,mountain parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMountain0.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMountain0.png,All Year,Active,outdoorsy; sporty,Red,NA,Yes
4155,mountain parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMountain1.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMountain1.png,All Year,Active,outdoorsy; sporty,Blue,NA,Yes
4156,mountain parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMountain2.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMountain2.png,All Year,Active,outdoorsy; sporty,Green,NA,Yes
4157,mountain parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMountain3.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMountain3.png,All Year,Active,outdoorsy; sporty,Black,NA,Yes
4798,multipurpose vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMultivest0.png,1680,420,Able Sisters,Available from Able Sisters shop only,Beige,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMultivest0.png,All Year,Simple,outdoorsy,Beige,NA,Yes
8633,multipurpose vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMultivest1.png,1680,420,Able Sisters,Available from Able Sisters shop only,Gray,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMultivest1.png,All Year,Simple,outdoorsy,Gray,NA,Yes
8634,multipurpose vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLMultivest2.png,1680,420,Able Sisters,Available from Able Sisters shop only,Green,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLMultivest2.png,All Year,Simple,outdoorsy,Avocado,NA,Yes
4267,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle0.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle0.png,All Year,Active,outdoorsy; sporty,Gray,NA,Yes
8052,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle1.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle1.png,All Year,Active,outdoorsy; sporty,Yellow,NA,Yes
8053,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle2.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle2.png,All Year,Active,outdoorsy; sporty,Purple,NA,Yes
8054,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle3.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle3.png,All Year,Active,outdoorsy; sporty,Pink,NA,Yes
8055,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle4.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle4.png,All Year,Active,outdoorsy; sporty,Black,NA,Yes
8056,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle5.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle5.png,All Year,Active,outdoorsy; sporty,Red,NA,Yes
8057,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle6.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle6.png,All Year,Active,outdoorsy; sporty,Green,NA,Yes
8058,muscle tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNMuscle7.png,640,160,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNMuscle7.png,All Year,Active,outdoorsy; sporty,Blue,NA,Yes
5290,music-fest shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLive0.png,1200,300,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLive0.png,All Year,Active,outdoorsy; theatrical,Black,NA,Yes
8410,music-fest shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLive1.png,1200,300,Able Sisters,Available from Able Sisters shop only,Red,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLive1.png,All Year,Active,outdoorsy; theatrical,Red,NA,Yes
8411,music-fest shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLive2.png,1200,300,Able Sisters,Available from Able Sisters shop only,Purple,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLive2.png,All Year,Active,outdoorsy; theatrical,Purple,NA,Yes
8412,music-fest shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLive3.png,1200,300,Able Sisters,Available from Able Sisters shop only,Light blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLive3.png,All Year,Active,outdoorsy; theatrical,Light blue,NA,Yes
6835,MVP tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHMvp0.png,640,160,Nook Shopping Catalog,,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMvp0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
12118,ni hao tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHHelloch0.png,640,160,Nook Shopping Catalog,,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHHelloch0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
3326,nine-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball9.png,560,140,Nook Shopping Catalog,,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball9.png,All Year,Active,everyday; comfy,NA,NA,Yes
6888,No. 1 shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHOne0.png,560,140,Nook Shopping Catalog,,Red,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHOne0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
12036,No. 2 shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHTwo0.png,560,140,Nook Shopping Catalog,,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHTwo0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
12037,No. 3 shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHThree0.png,560,140,Nook Shopping Catalog,,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHThree0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
12038,No. 4 shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFour0.png,560,140,Nook Shopping Catalog,,Pink,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFour0.png,All Year,Simple,everyday; comfy,NA,NA,Yes
3171,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble0.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble0.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Green,NA,Yes
7419,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble1.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble1.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Ruby red,NA,Yes
7420,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble2.png,4800,1200,Able Sisters,Available from Able Sisters shop only,White,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble2.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,White,NA,Yes
7421,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble3.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble3.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Blue,NA,Yes
7422,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble4.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble4.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Black,NA,Yes
7423,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble5.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble5.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Purple,NA,Yes
7424,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble6.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble6.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Yellow,NA,Yes
7425,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble7.png,4800,1200,Able Sisters,Available from Able Sisters shop only,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble7.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Red,NA,Yes
5626,Nook Inc. aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHRco.png,NFS,3000,Nook Miles Shop,,White,Green,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHRco.png,All Year,Simple,comfy; vacation,NA,600,Yes
5625,Nook Inc. blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRco.png,NFS,4000,Nook Miles Shop,,Green,Green,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRco.png,All Year,Simple,outdoorsy; work,NA,800,Yes
9760,Nook Inc. tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNook0.png,NFS,3000,Nook Miles Shop,,Yellow,Green,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNook0.png,All Year,Simple,everyday; comfy,NA,600,Yes
3350,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse0.png,1500,375,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse0.png,All Year,Simple,work,Blue,NA,Yes
7790,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse1.png,1500,375,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse1.png,All Year,Simple,work,White,NA,Yes
7791,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse2.png,1500,375,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse2.png,All Year,Simple,work,Pink,NA,Yes
4285,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach0.png,Winter,Cool,outdoorsy; sporty,Black,NA,Yes
8518,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach1.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach1.png,Winter,Cool,outdoorsy; sporty,Green,NA,Yes
8519,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach2.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach2.png,Winter,Cool,outdoorsy; sporty,Blue,NA,Yes
8520,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach3.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach3.png,Winter,Cool,outdoorsy; sporty,Red,NA,Yes
5855,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin0.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin0.png,Winter,Active,outdoorsy; work,Yellow,NA,Yes
9233,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin1.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin1.png,Winter,Active,outdoorsy; work,Red,NA,Yes
9234,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin2.png,1400,350,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin2.png,Winter,Active,outdoorsy; work,Gray,NA,Yes
12425,OK Motors jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHOkmotors0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",White,Blue,Not in catalog,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHOkmotors0.png,All Year,Simple,work,NA,NA,Yes
5292,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent0.png,1800,450,Able Sisters,Available from Able Sisters shop only,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent0.png,All Year,Gorgeous,theatrical,Red,NA,Yes
7620,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent1.png,1800,450,Able Sisters,Available from Able Sisters shop only,Black,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent1.png,All Year,Gorgeous,theatrical,Green,NA,Yes
7621,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent2.png,1800,450,Able Sisters,Available from Able Sisters shop only,Black,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent2.png,All Year,Gorgeous,theatrical,Purple,NA,Yes
3320,one-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball1.png,560,140,Nook Shopping Catalog,,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball1.png,All Year,Active,everyday; comfy,NA,NA,Yes
4715,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar0.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar0.png,All Year,Simple,everyday; comfy,Coral,NA,Yes
8521,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar1.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar1.png,All Year,Simple,everyday; comfy,Blue,NA,Yes
8522,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar2.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar2.png,All Year,Simple,everyday; comfy,Green,NA,Yes
8523,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar3.png,960,240,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar3.png,All Year,Simple,everyday; comfy,Beige,NA,Yes
4154,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole0.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole0.png,Summer,Cool,everyday; outdoorsy; comfy,Brown,NA,Yes
8427,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole1.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole1.png,Summer,Cool,everyday; outdoorsy; comfy,Pink,NA,Yes
8428,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole2.png,1120,280,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole2.png,Summer,Cool,everyday; outdoorsy; comfy,Gray,NA,Yes
4420,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker0.png,2320,580,Able Sisters,Available from Able Sisters shop only,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker0.png,Winter,Cool,everyday,Navy blue,NA,Yes
8444,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker1.png,2320,580,Able Sisters,Available from Able Sisters shop only,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker1.png,Winter,Cool,everyday,Blue,NA,Yes
8445,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker2.png,2320,580,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker2.png,Winter,Cool,everyday,Black,NA,Yes
8446,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker3.png,2320,580,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker3.png,Winter,Cool,everyday,Green,NA,Yes
8447,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker4.png,2320,580,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker4.png,Winter,Cool,everyday,Gray,NA,Yes
8448,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker5.png,2320,580,Able Sisters,Available from Able Sisters shop only,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker5.png,Winter,Cool,everyday,Yellow,NA,Yes
4605,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork0.png,2380,595,Able Sisters,Available from Able Sisters shop only,Brown,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork0.png,Winter,Cute,everyday,Brown,NA,Yes
8462,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork1.png,2380,595,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork1.png,Winter,Cute,everyday,Green,NA,Yes
8463,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork2.png,2380,595,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork2.png,Winter,Cute,everyday,Gray,NA,Yes
4173,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleBeige.png,1960,490,Able Sisters,Available from Able Sisters shop only,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleBeige.png,Winter,Simple,everyday,Beige,NA,Yes
4174,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleGray.png,1960,490,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleGray.png,Winter,Simple,everyday,Gray,NA,Yes
2782,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleNavy.png,1960,490,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleNavy.png,Winter,Simple,everyday,Navy blue,NA,Yes
4172,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleRed.png,1960,490,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleRed.png,Winter,Simple,everyday,Red,NA,Yes
4247,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant0.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant0.png,All Year,Elegant,everyday; vacation,White,NA,Yes
8582,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant1.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant1.png,All Year,Elegant,everyday; vacation,Black,NA,Yes
8583,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant2.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant2.png,All Year,Elegant,everyday; vacation,Beige,NA,Yes
8584,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant3.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant3.png,All Year,Elegant,everyday; vacation,Pink,NA,Yes
