Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Primary Shape,Secondary Shape,Villager Equippable
8259,maid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid4.png,2320,580,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid4.png,All Year,Cute,fairy tale; formal; theatrical; work,Mint,Balloon,H,Yes
8260,maid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid5.png,2320,580,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid5.png,All Year,Cute,fairy tale; formal; theatrical; work,Pink,Balloon,H,Yes
8261,maid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid6.png,2320,580,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid6.png,All Year,Cute,fairy tale; formal; theatrical; work,Purple,Balloon,H,Yes
8262,maid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid7.png,2320,580,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid7.png,All Year,Cute,fairy tale; formal; theatrical; work,Yellow,Balloon,H,Yes
8187,marble-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMarbledot0.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMarbledot0.png,Summer,Active,everyday; fairy tale; vacation,Black,A-line,N,Yes
8295,marble-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMarbledot1.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMarbledot1.png,Summer,Active,everyday; fairy tale; vacation,White,A-line,N,Yes
4655,marble-print dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble0.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble0.png,All Year,Elegant,party,Blue,Box,L,Yes
7926,marble-print dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble1.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble1.png,All Year,Elegant,party,Pink,Box,L,Yes
7927,marble-print dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble2.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble2.png,All Year,Elegant,party,Green,Box,L,Yes
7928,marble-print dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble3.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble3.png,All Year,Elegant,party,Orange,Box,L,Yes
7929,marble-print dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble4.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble4.png,All Year,Elegant,party,Purple,Box,L,Yes
4653,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi0.png,All Year,Elegant,formal; party; theatrical,Navy blue,Overall,L,Yes
8164,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi1.png,All Year,Elegant,formal; party; theatrical,Green,Overall,L,Yes
8165,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi2.png,2520,630,Able Sisters,Available from Able Sisters shop only,Beige,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi2.png,All Year,Elegant,formal; party; theatrical,Beige,Overall,L,Yes
8166,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi3.png,2520,630,Able Sisters,Available from Able Sisters shop only,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi3.png,All Year,Elegant,formal; party; theatrical,Red,Overall,L,Yes
8167,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi4.png,2520,630,Able Sisters,Available from Able Sisters shop only,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi4.png,All Year,Elegant,formal; party; theatrical,Blue,Overall,L,Yes
8168,mariachi clothing,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi5.png,2520,630,Able Sisters,Available from Able Sisters shop only,Orange,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi5.png,All Year,Elegant,formal; party; theatrical,Orange,Overall,L,Yes
4520,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt0.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt0.png,All Year,Simple,everyday; comfy,Yellow,B-long,L,Yes
8957,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt1.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt1.png,All Year,Simple,everyday; comfy,Red,B-long,L,Yes
8958,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt2.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt2.png,All Year,Simple,everyday; comfy,Green,B-long,L,Yes
8959,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt3.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt3.png,All Year,Simple,everyday; comfy,Light blue,B-long,L,Yes
8960,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt4.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt4.png,All Year,Simple,everyday; comfy,White,B-long,L,Yes
8961,maxi shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt5.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt5.png,All Year,Simple,everyday; comfy,Pink,B-long,L,Yes
4292,miko attire,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko0.png,2240,560,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko0.png,All Year,Elegant,work,Vermilion,Kimono,L,Yes
8981,miko attire,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko1.png,2240,560,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko1.png,All Year,Elegant,work,Aqua,Kimono,L,Yes
3614,milkmaid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland0.png,All Year,Elegant,everyday; formal,Red,Dress,H,Yes
8157,milkmaid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Black,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland1.png,All Year,Elegant,everyday; formal,Green,Dress,H,Yes
8158,milkmaid dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland2.png,2520,630,Able Sisters,Available from Able Sisters shop only,Black,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland2.png,All Year,Elegant,everyday; formal,Blue,Dress,H,Yes
3576,moldy dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLMold.png,NFS,10,Recycle bin,,Beige,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLMold.png,All Year,Simple,goth,Beige,A-line,L,Yes
5823,morning-glory yukata,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao0.png,2280,570,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao0.png,Summer,Elegant,fairy tale; comfy; vacation,Aqua,Kimono,L,Yes
8999,morning-glory yukata,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao1.png,2280,570,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao1.png,Summer,Elegant,fairy tale; comfy; vacation,White,Kimono,L,Yes
9000,morning-glory yukata,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao2.png,2280,570,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao2.png,Summer,Elegant,fairy tale; comfy; vacation,Pale green,Kimono,L,Yes
9001,morning-glory yukata,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao3.png,2280,570,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao3.png,Summer,Elegant,fairy tale; comfy; vacation,Dark blue,Kimono,L,Yes
3607,mummy outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMummyWhite.png,700,175,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMummyWhite.png,All Year,Cool,fairy tale; goth,White,Overall,L,Yes
3573,mysterious dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic0.png,3120,780,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic0.png,All Year,Cool,goth; party,Purple,A-long,L,Yes
8689,mysterious dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic1.png,3120,780,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic1.png,All Year,Cool,goth; party,Black,A-long,L,Yes
8690,mysterious dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic2.png,3120,780,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic2.png,All Year,Cool,goth; party,Red,A-long,L,Yes
4248,nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee0.png,2100,525,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee0.png,All Year,Elegant,fairy tale; comfy,Blue,A-long,H,Yes
8137,nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee1.png,2100,525,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee1.png,All Year,Elegant,fairy tale; comfy,Pink,A-long,H,Yes
11935,nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee2.png,2100,525,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee2.png,All Year,Elegant,fairy tale; comfy,Purple,A-long,H,Yes
11936,nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee3.png,2100,525,Able Sisters,Available from Able Sisters shop only,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee3.png,All Year,Elegant,fairy tale; comfy,Beige,A-long,H,Yes
11937,nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee4.png,2100,525,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee4.png,All Year,Elegant,fairy tale; comfy,White,A-long,H,Yes
3460,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja0.png,2240,560,Able Sisters,Available from Able Sisters shop only,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja0.png,All Year,Active,fairy tale; theatrical; work,Dark blue,Overall,L,Yes
9207,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja1.png,2240,560,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja1.png,All Year,Active,fairy tale; theatrical; work,Gray,Overall,L,Yes
9208,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja2.png,2240,560,Able Sisters,Available from Able Sisters shop only,Red,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja2.png,All Year,Active,fairy tale; theatrical; work,Red,Overall,L,Yes
9209,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja3.png,2240,560,Able Sisters,Available from Able Sisters shop only,Purple,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja3.png,All Year,Active,fairy tale; theatrical; work,Purple,Overall,L,Yes
9210,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja4.png,2240,560,Able Sisters,Available from Able Sisters shop only,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja4.png,All Year,Active,fairy tale; theatrical; work,Aqua,Overall,L,Yes
9211,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja5.png,2240,560,Able Sisters,Available from Able Sisters shop only,Green,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja5.png,All Year,Active,fairy tale; theatrical; work,Green,Overall,L,Yes
9212,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja6.png,2240,560,Able Sisters,Available from Able Sisters shop only,Yellow,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja6.png,All Year,Active,fairy tale; theatrical; work,Yellow,Overall,L,Yes
9213,ninja costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja7.png,2240,560,Able Sisters,Available from Able Sisters shop only,Orange,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja7.png,All Year,Active,fairy tale; theatrical; work,Orange,Overall,L,Yes
5798,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble0.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble0.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Green,Dress,L,Yes
7426,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble1.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble1.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Ruby red,Dress,L,Yes
7427,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble2.png,5200,1300,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble2.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,White,Dress,L,Yes
7428,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble3.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble3.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Blue,Dress,L,Yes
7429,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble4.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble4.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Black,Dress,L,Yes
7430,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble5.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble5.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Purple,Dress,L,Yes
7431,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble6.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble6.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Yellow,Dress,L,Yes
7432,noble dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble7.png,5200,1300,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble7.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Red,Dress,L,Yes
3159,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine0.png,2760,690,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine0.png,All Year,Active,fairy tale; theatrical; work,Pink,A-line,L,Yes
9481,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine1.png,2760,690,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine1.png,All Year,Active,fairy tale; theatrical; work,Blue,A-line,L,Yes
9482,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine2.png,2760,690,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine2.png,All Year,Active,fairy tale; theatrical; work,Green,A-line,L,Yes
9483,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine3.png,2760,690,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine3.png,All Year,Active,fairy tale; theatrical; work,Red,A-line,L,Yes
9484,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine4.png,2760,690,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine4.png,All Year,Active,fairy tale; theatrical; work,Yellow,A-line,L,Yes
9485,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine5.png,2760,690,Able Sisters,Available from Able Sisters shop only,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine5.png,All Year,Active,fairy tale; theatrical; work,Black,A-line,L,Yes
9486,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine6.png,2760,690,Able Sisters,Available from Able Sisters shop only,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine6.png,All Year,Active,fairy tale; theatrical; work,Silver,A-line,L,Yes
9487,noble zap suit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine7.png,2760,690,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine7.png,All Year,Active,fairy tale; theatrical; work,White,A-line,L,Yes
3347,nurse's dress uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse0.png,2200,550,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse0.png,All Year,Simple,work,Pink,Box,H,Yes
7792,nurse's dress uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse1.png,2200,550,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse1.png,All Year,Simple,work,White,Box,H,Yes
7793,nurse's dress uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse2.png,2200,550,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse2.png,All Year,Simple,work,Blue,Box,H,Yes
4336,office uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice0.png,1600,400,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice0.png,All Year,Simple,formal; work,Blue,Box,L,Yes
9030,office uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice1.png,1600,400,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice1.png,All Year,Simple,formal; work,Pink,Box,L,Yes
9031,office uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice2.png,1600,400,Able Sisters,Available from Able Sisters shop only,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice2.png,All Year,Simple,formal; work,Gray,Box,L,Yes
5801,old commoner's kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi0.png,1920,480,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi0.png,All Year,Simple,everyday,Golden yellow,Kimono,L,Yes
8996,old commoner's kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi1.png,1920,480,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi1.png,All Year,Simple,everyday,Blue,Kimono,L,Yes
8997,old commoner's kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi2.png,1920,480,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi2.png,All Year,Simple,everyday,Green,Kimono,L,Yes
8998,old commoner's kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi3.png,1920,480,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi3.png,All Year,Simple,everyday,Red,Kimono,L,Yes
3288,orange dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNOrange.png,NFS,1600,Crafting,,Orange,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNOrange.png,All Year,Cute,fairy tale; party; theatrical,Orange,A-line,N,Yes
3059,overall dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt0.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt0.png,All Year,Active,everyday,Denim,Box,H,Yes
4164,overall dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt1.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt1.png,All Year,Active,everyday,Yellow,Box,H,Yes
4165,overall dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt2.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt2.png,All Year,Active,everyday,Beige,Box,H,Yes
