Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Type,Villager Equippable,Miles Price
4799,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearRed.png,500,125,새해 전날,새해 전날 너굴에게 구매,Red,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearRed.png,일 년 내내,화려한,파티#스테이지,Red,HeadCap,Yes,NA
5186,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearBlue.png,500,125,새해 전날,새해 전날 너굴에게 구매,Blue,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearBlue.png,일 년 내내,화려한,파티#스테이지,Blue,HeadCap,Yes,NA
5187,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearYellow.png,500,125,새해 전날,새해 전날 너굴에게 구매,Yellow,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearYellow.png,일 년 내내,화려한,파티#스테이지,Yellow,HeadCap,Yes,NA
5188,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearGreen.png,500,125,새해 전날,새해 전날 너굴에게 구매,Green,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearGreen.png,일 년 내내,화려한,파티#스테이지,Green,HeadCap,Yes,NA
5189,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearOrange.png,500,125,새해 전날,새해 전날 너굴에게 구매,Orange,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearOrange.png,일 년 내내,화려한,파티#스테이지,Orange,HeadCap,Yes,NA
5190,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPurple.png,500,125,새해 전날,새해 전날 너굴에게 구매,Purple,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPurple.png,일 년 내내,화려한,파티#스테이지,Purple,HeadCap,Yes,NA
5191,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearPink.png,500,125,새해 전날,새해 전날 너굴에게 구매,Pink,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearPink.png,일 년 내내,화려한,파티#스테이지,Pink,HeadCap,Yes,NA
5192,New Year's hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearLightblue.png,500,125,새해 전날,새해 전날 너굴에게 구매,Light blue,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearLightblue.png,일 년 내내,화려한,파티#스테이지,Light blue,HeadCap,Yes,NA
5946,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkRed.png,500,125,새해 전날,새해 전날 너굴에게 구매,Red,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkRed.png,일 년 내내,화려한,파티#스테이지,Red,HeadCap,Yes,NA
5947,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkBlue.png,500,125,새해 전날,새해 전날 너굴에게 구매,Blue,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkBlue.png,일 년 내내,화려한,파티#스테이지,Blue,HeadCap,Yes,NA
5948,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkYellow.png,500,125,새해 전날,새해 전날 너굴에게 구매,Yellow,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkYellow.png,일 년 내내,화려한,파티#스테이지,Yellow,HeadCap,Yes,NA
5949,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkGreen.png,500,125,새해 전날,새해 전날 너굴에게 구매,Green,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkGreen.png,일 년 내내,화려한,파티#스테이지,Green,HeadCap,Yes,NA
5950,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkOrange.png,500,125,새해 전날,새해 전날 너굴에게 구매,Orange,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkOrange.png,일 년 내내,화려한,파티#스테이지,Orange,HeadCap,Yes,NA
5951,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPurple.png,500,125,새해 전날,새해 전날 너굴에게 구매,Purple,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPurple.png,일 년 내내,화려한,파티#스테이지,Purple,HeadCap,Yes,NA
5952,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPink.png,500,125,새해 전날,새해 전날 너굴에게 구매,Pink,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPink.png,일 년 내내,화려한,파티#스테이지,Pink,HeadCap,Yes,NA
5953,New Year's silk hat,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkLightblue.png,500,125,새해 전날,새해 전날 너굴에게 구매,Light blue,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkLightblue.png,일 년 내내,화려한,파티#스테이지,Light blue,HeadCap,Yes,NA
5364,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja0.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Blue,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja0.png,일 년 내내,쿨한,메르헨#비즈니스,Dark blue,Headgear_NoEarNoJaw,No,NA
11870,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja1.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Black,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja1.png,일 년 내내,쿨한,메르헨#비즈니스,Gray,Headgear_NoEarNoJaw,No,NA
11871,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja2.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Red,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja2.png,일 년 내내,쿨한,메르헨#비즈니스,Red,Headgear_NoEarNoJaw,No,NA
11872,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja3.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Purple,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja3.png,일 년 내내,쿨한,메르헨#비즈니스,Purple,Headgear_NoEarNoJaw,No,NA
11873,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja4.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Light blue,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja4.png,일 년 내내,쿨한,메르헨#비즈니스,Aqua,Headgear_NoEarNoJaw,No,NA
11874,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja5.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Green,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja5.png,일 년 내내,쿨한,메르헨#비즈니스,Green,Headgear_NoEarNoJaw,No,NA
11875,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja6.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Yellow,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja6.png,일 년 내내,쿨한,메르헨#비즈니스,Yellow,Headgear_NoEarNoJaw,No,NA
11876,ninja hood,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja7.png,1400,350,에이블 시스터즈,에이블 시스터즈에만,Orange,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja7.png,일 년 내내,쿨한,메르헨#비즈니스,Orange,Headgear_NoEarNoJaw,No,NA
6036,Noh mask,https://acnhcdn.com/latest/FtrIcon/CapMaskNomenWhite.png,2400,600,에이블 시스터즈,에이블 시스터즈에만,Beige,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskNomenWhite.png,일 년 내내,우아한,호러#스테이지,White,HeadFace,Yes,NA
5628,Nook Inc. bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandanaRco.png,NFS,2500,너굴 마일 교환,,Orange,Yellow,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandanaRco.png,일 년 내내,심플한,아웃도어#비즈니스,Yellow,HeadCap,Yes,500
5627,Nook Inc. cap,https://acnhcdn.com/latest/FtrIcon/CapHatMeshcapRco.png,NFS,2500,너굴 마일 교환,,Green,White,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatMeshcapRco.png,일 년 내내,심플한,아웃도어#스포츠,Green,HeadCap,Yes,500
6947,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse0.png,일 년 내내,심플한,비즈니스,Pink,HeadHairOrnament_Back,Yes,NA
11812,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse1.png,일 년 내내,심플한,비즈니스,White,HeadHairOrnament_Back,Yes,NA
11813,nurse's cap,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse2.png,일 년 내내,심플한,비즈니스,Blue,HeadHairOrnament_Back,Yes,NA
12424,OK Motors cap,https://acnhcdn.com/latest/FtrIcon/CapHatOkmotors0.png,770,192,너굴 쇼핑 프로모션,포켓캠프 닌텐도 어카운트 연동 후 선물 코드 입력,White,Blue,카탈로그 내 없음,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOkmotors0.png,일 년 내내,심플한,비즈니스,NA,HeadCap,Yes,NA
5275,orange hat,https://acnhcdn.com/latest/FtrIcon/CapHatOrange.png,NFS,1000,제작,,Orange,Green,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOrange.png,일 년 내내,귀여운,메르헨#파티#스테이지,Orange,HeadCap,Yes,NA
5399,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon0.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon0.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Brown,HeadCap,Yes,NA
11053,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon1.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon1.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Beige,HeadCap,Yes,NA
11054,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon2.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon2.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Red,HeadCap,Yes,NA
11055,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon3.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon3.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,Pink,HeadCap,Yes,NA
11056,outback hat,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon4.png,1560,390,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,White,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon4.png,일 년 내내,우아한,데일리#아웃도어#비즈니스,White,HeadCap,Yes,NA
5258,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor0.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Orange,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor0.png,일 년 내내,활동적인,아웃도어#스포츠,Orange,HeadCap,Yes,NA
11038,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor1.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor1.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,HeadCap,Yes,NA
11039,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor2.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Purple,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor2.png,일 년 내내,활동적인,아웃도어#스포츠,Purple,HeadCap,Yes,NA
11040,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor3.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor3.png,일 년 내내,활동적인,아웃도어#스포츠,Red,HeadCap,Yes,NA
11041,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor4.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Yellow,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor4.png,일 년 내내,활동적인,아웃도어#스포츠,Yellow,HeadCap,Yes,NA
11042,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor5.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Light blue,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor5.png,일 년 내내,활동적인,아웃도어#스포츠,Light blue,HeadCap,Yes,NA
11043,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor6.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor6.png,일 년 내내,활동적인,아웃도어#스포츠,Green,HeadCap,Yes,NA
11044,outdoor hat,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor7.png,1100,275,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor7.png,일 년 내내,활동적인,아웃도어#스포츠,Beige,HeadCap,Yes,NA
5395,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint0.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint0.png,일 년 내내,쿨한,아웃도어#스포츠,Black,HeadFace,No,NA
10227,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint1.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,White,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint1.png,일 년 내내,쿨한,아웃도어#스포츠,White,HeadFace,No,NA
10228,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint2.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint2.png,일 년 내내,쿨한,아웃도어#스포츠,Olive,HeadFace,No,NA
10229,paintball mask,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint3.png,1040,260,에이블 시스터즈,에이블 시스터즈에만,Yellow,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint3.png,일 년 내내,쿨한,아웃도어#스포츠,Yellow,HeadFace,No,NA
5294,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana0.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana0.png,일 년 내내,활동적인,아웃도어,Red,HeadCap,Yes,NA
10760,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana1.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana1.png,일 년 내내,활동적인,아웃도어,Blue,HeadCap,Yes,NA
10761,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana2.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana2.png,일 년 내내,활동적인,아웃도어,Yellow,HeadCap,Yes,NA
10762,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana3.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Black,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana3.png,일 년 내내,활동적인,아웃도어,Black,HeadCap,Yes,NA
10763,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana4.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana4.png,일 년 내내,활동적인,아웃도어,Green,HeadCap,Yes,NA
10764,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana5.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Orange,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana5.png,일 년 내내,활동적인,아웃도어,Orange,HeadCap,Yes,NA
10765,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana6.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana6.png,일 년 내내,활동적인,아웃도어,Pink,HeadCap,Yes,NA
10766,paisley bandanna,https://acnhcdn.com/latest/FtrIcon/CapHatBandana7.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Purple,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana7.png,일 년 내내,활동적인,아웃도어,Purple,HeadCap,Yes,NA
5105,pansy crown,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy1.png,NFS,480,제작,,Colorful,Colorful,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy1.png,일 년 내내,귀여운,메르헨#파티#바캉스,Colorful,HeadHairOrnament_Top,Yes,NA
5840,paper bag,https://acnhcdn.com/latest/FtrIcon/CapFullfacePaperbagBeige.png,140,35,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapFullfacePaperbagBeige.png,일 년 내내,쿨한,호러,Beige,HeadFullFace,No,NA
5147,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting0.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting0.png,일 년 내내,심플한,데일리#포멀#비즈니스,Brown,HeadCap,Yes,NA
11512,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting1.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Gray,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting1.png,일 년 내내,심플한,데일리#포멀#비즈니스,Gray,HeadCap,Yes,NA
11513,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting2.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Green,HeadCap,Yes,NA
11514,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting3.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting3.png,일 년 내내,심플한,데일리#포멀#비즈니스,Blue,HeadCap,Yes,NA
11515,paperboy cap,https://acnhcdn.com/latest/FtrIcon/CapHatHunting4.png,1470,367,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting4.png,일 년 내내,심플한,데일리#포멀#비즈니스,Red,HeadCap,Yes,NA
9870,patch비즈니스 tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Pink,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch0.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Pink,HeadCap,Yes,NA
11993,patch비즈니스 tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch1.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Blue,HeadCap,Yes,NA
11994,patch비즈니스 tulip hat,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Yellow,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch2.png,일 년 내내,귀여운,아웃도어#릴랙스#바캉스,Yellow,HeadCap,Yes,NA
9874,peach hat,https://acnhcdn.com/latest/FtrIcon/CapHatPeach0.png,NFS,1000,제작,,Pink,Yellow,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPeach0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Peach,HeadCap,Yes,NA
9872,pear hat,https://acnhcdn.com/latest/FtrIcon/CapHatPear0.png,NFS,1000,제작,,Green,Brown,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPear0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Green,HeadCap,Yes,NA
5819,pigtail,https://acnhcdn.com/latest/FtrIcon/CapWigPigtail.png,NFS,800,죠니,,Colorful,Colorful,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapWigPigtail.png,일 년 내내,쿨한,데일리,Hair Color,Headgear_HasEar,No,NA
5362,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Brown,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot0.png,일 년 내내,쿨한,아웃도어#비즈니스,Brown,Headgear_NoEar,No,NA
11613,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot1.png,일 년 내내,쿨한,아웃도어#비즈니스,Black,Headgear_NoEar,No,NA
11614,pilot's cap,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot2.png,일 년 내내,쿨한,아웃도어#비즈니스,Avocado,Headgear_NoEar,No,NA
8612,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Blue,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky0.png,일 년 내내,활동적인,포멀#비즈니스,Navy blue,HeadCap,Yes,NA
11827,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Black,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky1.png,일 년 내내,활동적인,포멀#비즈니스,Black,HeadCap,Yes,NA
11828,pilot's hat,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,Light blue,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky2.png,일 년 내내,활동적인,포멀#비즈니스,Light blue,HeadCap,Yes,NA
5279,pineapple cap,https://acnhcdn.com/latest/FtrIcon/CapHatPineapple.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Yellow,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatPineapple.png,여름,귀여운,메르헨#파티#스테이지#바캉스,Yellow,HeadCap,Yes,NA
5148,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Gray,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap0.png,일 년 내내,심플한,아웃도어#비즈니스,Gray,HeadCap,Yes,NA
11516,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap1.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap1.png,일 년 내내,심플한,아웃도어#비즈니스,Beige,HeadCap,Yes,NA
11517,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap2.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap2.png,일 년 내내,심플한,아웃도어#비즈니스,Red,HeadCap,Yes,NA
11518,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap3.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap3.png,일 년 내내,심플한,아웃도어#비즈니스,Blue,HeadCap,Yes,NA
11519,plain cap,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap4.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap4.png,일 년 내내,심플한,아웃도어#비즈니스,Green,HeadCap,Yes,NA
