nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Size,Source,Catalog
앤의 사진,Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
앤의 사진,Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
앤의 사진,Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마가렛의 사진,Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스미모의 사진,Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
메이첼의 사진,Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
에드워드의 사진,Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
마리아의 사진,Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
샐리의 사진,Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
문리나의 사진,Marina's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
쭈니의 사진,Marshal's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
안젤라의 사진,Mathilda's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
캔디의 사진,Megan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
아델레이드의 사진,Melba's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
스트로베리의 사진,Merengue's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
유네찌의 사진,Merry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
핑글이의 사진,Midge's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
민트의 사진,Mint's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
미랑의 사진,Mira's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,1x1,High Friendship,Not in catalog
