66,±ä¼ö¿°´ë¹ú·¹,walking stick,600,³ª¹«,Any weather,null,null,null,null,null,null,4#5#6#7#8#17#18#19,4#5#6#7#8#17#18#19,4#5#6#7#8#17#18#19,4#5#6#7#8#17#18#19,4#5#6#7#8#17#18#19,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_066_walkingstick.png?alt=media&token=ac9c7a5a-bf48-4602-9e95-4f2c8baa78dc,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_066_walkingstick.png?alt=media&token=dcaef7c5-1db7-4135-a25d-73d4f8645791
67,ÀÙ»ç±Í¹ú·¹,walking leaf,600,³ª¹« ¾Æ·¡ À§Àå,Any weather,null,null,null,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_067_walkingleaf.png?alt=media&token=d3ec1205-0151-4f51-8376-732f55f73be0,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_067_walkingleaf.png?alt=media&token=cd93b9ec-285c-418f-9fed-298b6eb8a50e
68,µµ·ÕÀÌ¹ú·¹,bagworm,600,³ª¹«(Èçµé±â) (È°¿±¼ö/Ä§¿±¼ö),Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_068_bagworm.png?alt=media&token=1e33e3cf-9a35-4149-9a3a-a7c81b006979,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_068_bagworm.png?alt=media&token=9349b348-da46-42c0-8fa0-450ff44e6ec8
69,°³¹Ì,ant,80,½âÀº ¹«,Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_069_ant.png?alt=media&token=8608c9a7-a850-4de1-808b-57f02e3b7c2e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_069_ant.png?alt=media&token=d807168e-27df-4297-ab29-ebb2ab842a4b
70,¼Ò¶ó°Ô,hermit crab,1000,ÇØº¯¿¡¼­ ¼Ò¶ó²®µ¥±â·Î À§Àå,Any weather,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_070_hermitcrab.png?alt=media&token=a3e2250c-dd16-45b1-afb5-397c9b1eedad,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_070_hermitcrab.png?alt=media&token=9bf9b8e1-4151-47ec-9729-ccc619b97469
71,°¹°­±¸,wharf roach,200,ÇØº¯ ¾Ï¹Ý,Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_071_wharfroach.png?alt=media&token=6e95471f-c202-4907-b096-ae285dcceade,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_071_wharfroach.png?alt=media&token=96653207-5344-459b-a644-5996b200330f
72,ÆÄ¸®,fly,60,¾²·¹±â# ½âÀº ¹«,Any weather,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_072_fly.png?alt=media&token=2cda15b9-52b6-4828-a730-771d2f5b49da,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_072_fly.png?alt=media&token=628f7b03-2749-4f6c-a80a-6c9205b0639f
73,¸ð±â,mosquito,130,°øÁß,Any except rain,null,null,null,null,null,17#18#19#20#21#22#23#0#1#2#3#4,17#18#19#20#21#22#23#0#1#2#3#4,17#18#19#20#21#22#23#0#1#2#3#4,17#18#19#20#21#22#23#0#1#2#3#4,null,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_073_mosquito.png?alt=media&token=c0534a31-34e4-46f9-be16-6798b61b474f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_073_mosquito.png?alt=media&token=6eac5546-d842-4c8b-a431-64eb158491e3
74,º­·è,flea,70,ÁÖ¹Î ¸Ó¸®,Any weather,null,null,null,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_074_flea.png?alt=media&token=87b9e3f8-5e58-4d36-95b3-bcdc7fdff480,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_074_flea.png?alt=media&token=ca7c21a5-7f1a-459a-a57b-6972b24309af
75,´ÞÆØÀÌ,snail,250,¹ÙÀ§# ³·Àº ¹¦¸ñ,Rain only,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_075_snail.png?alt=media&token=ee6084a5-afc2-4023-b3b4-1947af617e05,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_075_snail.png?alt=media&token=e6268b3b-2142-4ed8-aaf0-3c459b4e49b2
76,°ø¹ú·¹,pill bug,250,¹ÙÀ§ Ä¡±â,Any weather,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,null,null,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,23#0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_076_pillbug.png?alt=media&token=85415312-a1e8-4c48-b3ca-1432f74362c1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_076_pillbug.png?alt=media&token=80be4beb-1894-4d4a-b958-d4bb9e14c877
77,Áö³×,centipede,300,¹ÙÀ§ Ä¡±â,Any weather,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,null,null,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,16#17#18#19#20#21#22#23,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_077_centipede.png?alt=media&token=b23cc055-689d-492d-81f2-bdba298b1d0b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_077_centipede.png?alt=media&token=fa02a3f3-10ca-4ca7-b9b5-d9a545f39aa2
78,°Å¹Ì,spider,600,³ª¹«(Èçµé±â) (È°¿±¼ö/Ä§¿±¼ö),Any weather,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,19#20#21#22#23#0#1#2#3#4#5#6#7#8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_078_spider.png?alt=media&token=f37d8eb8-ce2c-45a0-abb9-b0e9c54ebc9a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_078_spider.png?alt=media&token=c5eb3f94-6e7e-473e-8432-dfbe86b86a0d
79,Å¸¶õÅø¶ó,tarantula,8000,¶¥ À§,Any weather,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,null,null,null,null,null,null,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_079_tarantula.png?alt=media&token=bf9ced59-3f53-4010-a6ea-acb49dbddb86,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_079_tarantula.png?alt=media&token=c112d89f-7cca-41a8-99dc-8abf18466bf1
80,Àü°¥,scorpion,8000,¶¥ À§,Any weather,null,null,null,null,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,19#20#21#22#23#0#1#2#3#4,null,null,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Ficon%2Fic_bug_080_scorpion.png?alt=media&token=a5ce7a1e-31f9-4dce-a16f-872130f08a51,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/bug%2Fdetail%2Fbug_detail_080_scorpion.png?alt=media&token=c8cf7434-501f-4549-92bb-8f83add9debd
