Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
3320,one-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball1.png,560,140,너굴 쇼핑 카탈로그,,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball1.png,일 년 내내,활동적인,데일리#릴렉스,NA,NA,Yes
4715,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar0.png,일 년 내내,심플한,데일리#릴렉스,Coral,NA,Yes
8521,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar1.png,일 년 내내,심플한,데일리#릴렉스,Blue,NA,Yes
8522,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar2.png,일 년 내내,심플한,데일리#릴렉스,Green,NA,Yes
8523,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar3.png,일 년 내내,심플한,데일리#릴렉스,Beige,NA,Yes
4154,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole0.png,여름,쿨한,데일리#아웃도어#릴렉스,Brown,NA,Yes
8427,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole1.png,여름,쿨한,데일리#아웃도어#릴렉스,Pink,NA,Yes
8428,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole2.png,여름,쿨한,데일리#아웃도어#릴렉스,Gray,NA,Yes
4420,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker0.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,파란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker0.png,겨울,쿨한,데일리,Navy blue,NA,Yes
8444,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker1.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,하늘색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker1.png,겨울,쿨한,데일리,Blue,NA,Yes
8445,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker2.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker2.png,겨울,쿨한,데일리,Black,NA,Yes
8446,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker3.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker3.png,겨울,쿨한,데일리,Green,NA,Yes
8447,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker4.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker4.png,겨울,쿨한,데일리,Gray,NA,Yes
8448,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker5.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker5.png,겨울,쿨한,데일리,Yellow,NA,Yes
4605,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork0.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,갈색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork0.png,겨울,귀여운,데일리,Brown,NA,Yes
8462,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork1.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork1.png,겨울,귀여운,데일리,Green,NA,Yes
8463,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork2.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork2.png,겨울,귀여운,데일리,Gray,NA,Yes
4173,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleBeige.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleBeige.png,겨울,심플한,데일리,Beige,NA,Yes
4174,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleGray.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleGray.png,겨울,심플한,데일리,Gray,NA,Yes
2782,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleNavy.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleNavy.png,겨울,심플한,데일리,Navy blue,NA,Yes
4172,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleRed.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleRed.png,겨울,심플한,데일리,Red,NA,Yes
4247,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant0.png,일 년 내내,우아한,데일리#바캉스,White,NA,Yes
8582,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant1.png,일 년 내내,우아한,데일리#바캉스,Black,NA,Yes
8583,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant2.png,일 년 내내,우아한,데일리#바캉스,Beige,NA,Yes
8584,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant3.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant3.png,일 년 내내,우아한,데일리#바캉스,Pink,NA,Yes
8585,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant4.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant4.png,일 년 내내,우아한,데일리#바캉스,Purple,NA,Yes
3237,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha0.png,여름,활동적인,릴렉스#바캉스,Blue,NA,Yes
6819,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha1.png,여름,활동적인,릴렉스#바캉스,Red,NA,Yes
6820,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha2.png,여름,활동적인,릴렉스#바캉스,Yellow,NA,Yes
6821,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha3.png,여름,활동적인,릴렉스#바캉스,Green,NA,Yes
9772,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha4.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha4.png,여름,활동적인,릴렉스#바캉스,Purple,NA,Yes
9773,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha5.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha5.png,여름,활동적인,릴렉스#바캉스,Pink,NA,Yes
9774,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha6.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha6.png,여름,활동적인,릴렉스#바캉스,Orange,NA,Yes
9827,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid0.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid0.png,여름,귀여운,데일리#메르헨#바캉스,Fancy plaid,NA,Yes
12083,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid1.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid1.png,여름,귀여운,데일리#메르헨#바캉스,Energetic plaid,NA,Yes
12084,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid2.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid2.png,여름,귀여운,데일리#메르헨#바캉스,Dreamy plaid,NA,Yes
12085,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid3.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid3.png,여름,귀여운,데일리#메르헨#바캉스,Sweet plaid,NA,Yes
4565,pleather trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench0.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench0.png,겨울,우아한,데일리#포멀,Black,NA,Yes
9304,pleather trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench1.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,보라색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench1.png,겨울,우아한,데일리#포멀,Purple,NA,Yes
9305,pleather trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench2.png,1680,420,에이블 시스터즈,에이블 시스터즈에만,갈색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench2.png,겨울,우아한,데일리#포멀,Brown,NA,Yes
4289,plover cardigan,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori0.png,겨울,귀여운,데일리#포멀#파티#비즈니스,Red,NA,Yes
8020,plover cardigan,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori1.png,겨울,귀여운,데일리#포멀#파티#비즈니스,Black,NA,Yes
8021,plover cardigan,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori2.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori2.png,겨울,귀여운,데일리#포멀#파티#비즈니스,Green,NA,Yes
10909,plushie-muffler coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll0.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,하늘색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll0.png,겨울,귀여운,데일리,Orange,NA,Yes
12020,plushie-muffler coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll1.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,검정색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll1.png,겨울,귀여운,데일리,Pink,NA,Yes
12035,plushie-muffler coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll2.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,갈색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll2.png,겨울,귀여운,데일리,Gray,NA,Yes
4291,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts0.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts0.png,여름,심플한,데일리#릴렉스,White,NA,Yes
8349,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts1.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts1.png,여름,심플한,데일리#릴렉스,Black,NA,Yes
8350,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts2.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts2.png,여름,심플한,데일리#릴렉스,Purple,NA,Yes
8351,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts3.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts3.png,여름,심플한,데일리#릴렉스,Light blue,NA,Yes
8352,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts4.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts4.png,여름,심플한,데일리#릴렉스,Red,NA,Yes
8353,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts5.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts5.png,여름,심플한,데일리#릴렉스,Yellow,NA,Yes
8354,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts6.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts6.png,여름,심플한,데일리#릴렉스,Pink,NA,Yes
8355,pocket tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts7.png,560,140,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts7.png,여름,심플한,데일리#릴렉스,Green,NA,Yes
3172,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo0.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo0.png,여름,심플한,데일리#바캉스#비즈니스,Navy blue,NA,Yes
8537,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo1.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo1.png,여름,심플한,데일리#바캉스#비즈니스,Pink,NA,Yes
8538,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo2.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo2.png,여름,심플한,데일리#바캉스#비즈니스,Red,NA,Yes
8539,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo3.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo3.png,여름,심플한,데일리#바캉스#비즈니스,Orange,NA,Yes
8540,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo4.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo4.png,여름,심플한,데일리#바캉스#비즈니스,Green,NA,Yes
8541,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo5.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo5.png,여름,심플한,데일리#바캉스#비즈니스,Ivory,NA,Yes
8542,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo6.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo6.png,여름,심플한,데일리#바캉스#비즈니스,White,NA,Yes
8543,polo shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo7.png,720,180,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo7.png,여름,심플한,데일리#바캉스#비즈니스,Black,NA,Yes
4766,pom-pom sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble0.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble0.png,겨울,귀여운,데일리#메르헨#릴렉스,Pink,NA,Yes
8008,pom-pom sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble1.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble1.png,겨울,귀여운,데일리#메르헨#릴렉스,White,NA,Yes
8009,pom-pom sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble2.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble2.png,겨울,귀여운,데일리#메르헨#릴렉스,Blue,NA,Yes
4368,poncho coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom0.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom0.png,겨울,귀여운,데일리#메르헨,Red,NA,Yes
8474,poncho coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom1.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom1.png,겨울,귀여운,데일리#메르헨,Yellow,NA,Yes
8475,poncho coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom2.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom2.png,겨울,귀여운,데일리#메르헨,Pink,NA,Yes
8476,poncho coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom3.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom3.png,겨울,귀여운,데일리#메르헨,Navy blue,NA,Yes
4661,poncho-style sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho0.png,1500,375,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho0.png,일 년 내내,우아한,데일리#메르헨,Purple,NA,Yes
7858,poncho-style sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho1.png,1500,375,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho1.png,일 년 내내,우아한,데일리#메르헨,Peacock blue,NA,Yes
7859,poncho-style sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho2.png,1500,375,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho2.png,일 년 내내,우아한,데일리#메르헨,Orange,NA,Yes
7860,poncho-style sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho3.png,1500,375,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho3.png,일 년 내내,우아한,데일리#메르헨,Blue,NA,Yes
7861,poncho-style sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho4.png,1500,375,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho4.png,일 년 내내,우아한,데일리#메르헨,Gray,NA,Yes
4433,prince's tunic,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince0.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,파란색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince0.png,일 년 내내,우아한,메르헨#포멀#파티,Blue,NA,Yes
8242,prince's tunic,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince1.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,베이지색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince1.png,일 년 내내,우아한,메르헨#포멀#파티,Beige,NA,Yes
8243,prince's tunic,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince2.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,초록색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince2.png,일 년 내내,우아한,메르헨#포멀#파티,Green,NA,Yes
8244,prince's tunic,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince3.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince3.png,일 년 내내,우아한,메르헨#포멀#파티,Red,NA,Yes
