Internal ID	Name	Image	Buy	Sell	Source	Source Notes	Color 1	Color 2	Catalog	DIY	Size	Variant ID	Variation	Body Title	Pattern	Pattern Title	Kit Cost	HHA Concept 1	HHA Concept 2	HHA Series	HHA Set	Body Customize	Pattern Customize	Miles Price	Outdoor
1620	해먹	https://acnhcdn.com/latest/FtrIcon/FtrHammock_Remake_6_0.png	1300	325	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	검정색	컬러풀	구매가능	No	2x1	6_0	Black	NA	Colorful	Cloth	1	outdoors	None	None	None	No	Yes	NA	Yes
1620	해먹	https://acnhcdn.com/latest/FtrIcon/FtrHammock_Remake_6_1.png	1300	325	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	검정색	초록색	구매가능	No	2x1	6_1	Black	NA	Camouflage	Cloth	1	outdoors	None	None	None	No	Yes	NA	Yes
1620	해먹	https://acnhcdn.com/latest/FtrIcon/FtrHammock_Remake_6_2.png	1300	325	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	검정색	하늘색	구매가능	No	2x1	6_2	Black	NA	Hibiscus flowers	Cloth	1	outdoors	None	None	None	No	Yes	NA	Yes
1620	해먹	https://acnhcdn.com/latest/FtrIcon/FtrHammock_Remake_6_3.png	1300	325	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	검정색	하얀색	구매가능	No	2x1	6_3	Black	NA	White	Cloth	1	outdoors	None	None	None	No	Yes	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_0_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	초록색	갈색	구매가능	No	1x1	0_0	Green	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_1_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	파란색	하얀색	구매가능	No	1x1	1_0	Blue	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_2_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	갈색	베이지색	구매가능	No	1x1	2_0	Brown	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_3_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	노란색	갈색	구매가능	No	1x1	3_0	Yellow	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_4_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	빨간색	갈색	구매가능	No	1x1	4_0	Red	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
7229	외바퀴 손수레	https://acnhcdn.com/latest/FtrIcon/FtrHandcart_Remake_5_0.png	1900	475	너굴상점	"증축 전,후 너굴상점의 가구 영역"	검정색	갈색	구매가능	No	1x1	5_0	Black	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
987	하프	https://acnhcdn.com/latest/FtrIcon/FtrHarp_Remake_0_0.png	130000	32500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	갈색	베이지색	구매가능	No	1x1	0_0	Brown	NA	NA	NA	NA	music	None	None	None	No	No	NA	No
987	하프	https://acnhcdn.com/latest/FtrIcon/FtrHarp_Remake_1_0.png	130000	32500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	베이지색	베이지색	구매가능	No	1x1	1_0	Light brown	NA	NA	NA	NA	music	None	None	None	No	No	NA	No
987	하프	https://acnhcdn.com/latest/FtrIcon/FtrHarp_Remake_2_0.png	130000	32500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	갈색	주황색	구매가능	No	1x1	2_0	Dark brown	NA	NA	NA	NA	music	None	None	None	No	No	NA	No
987	하프	https://acnhcdn.com/latest/FtrIcon/FtrHarp_Remake_3_0.png	130000	32500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	하얀색	베이지색	구매가능	No	1x1	3_0	White	NA	NA	NA	NA	music	None	None	None	No	No	NA	No
987	하프	https://acnhcdn.com/latest/FtrIcon/FtrHarp_Remake_4_0.png	130000	32500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	검정색	베이지색	구매가능	No	1x1	4_0	Black	NA	NA	NA	NA	music	None	None	None	No	No	NA	No
3675	건초 침대	https://acnhcdn.com/latest/FtrIcon/FtrHaybed_Remake_0_0.png	NFS	400	제작		노란색	노란색	비매품	Yes	2x1	0_0	Brown	Hay condition	NA	NA	1	garden	None	None	None	Yes	No	NA	Yes
3675	건초 침대	https://acnhcdn.com/latest/FtrIcon/FtrHaybed_Remake_1_0.png	NFS	400	제작		하얀색	하얀색	비매품	Yes	2x1	1_0	Pale green	Hay condition	NA	NA	1	garden	None	None	None	Yes	No	NA	Yes
3675	건초 침대	https://acnhcdn.com/latest/FtrIcon/FtrHaybed_Remake_2_0.png	NFS	400	제작		초록색	초록색	비매품	Yes	2x1	2_0	Green	Hay condition	NA	NA	1	garden	None	None	None	Yes	No	NA	Yes
722	노	https://acnhcdn.com/latest/FtrIcon/FtrIrori.png	NFS	5470	제작		갈색	검정색	비매품	Yes	2x2	NA	NA	NA	NA	NA	NA	zen-style	None	None	None	No	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_0_0.png	NFS	600	제작		초록색	초록색	비매품	Yes	1x0.5	0_0	Spring	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_1_0.png	NFS	600	제작		초록색	분홍색	비매품	Yes	1x0.5	1_0	Azalea	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_2_0.png	NFS	600	제작		초록색	초록색	비매품	Yes	1x0.5	2_0	Summer	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_3_0.png	NFS	600	제작		초록색	컬러풀	비매품	Yes	1x0.5	3_0	Hydrangea	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_4_0.png	NFS	600	제작		초록색	빨간색	비매품	Yes	1x0.5	4_0	Hibiscus	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_5_0.png	NFS	600	제작		주황색	갈색	비매품	Yes	1x0.5	5_0	Fall	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
531	연극용 산울타리	https://acnhcdn.com/latest/FtrIcon/FtrHariboteHedge_Remake_6_0.png	NFS	600	제작		하얀색	회색	비매품	Yes	1x0.5	6_0	Winter	Season	NA	NA	1	school	None	None	standee	Yes	No	NA	No
790	고급 오디오	https://acnhcdn.com/latest/FtrIcon/FtrComponentHighclass.png	82000	20500	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	회색	갈색	구매가능	No	2x1	NA	NA	NA	NA	NA	NA	living room	expensive	None	None	No	No	NA	No
793	멀티 오디오	https://acnhcdn.com/latest/FtrIcon/FtrComponentPro.png	10000	2500	너굴상점	"증축 전,후 너굴상점의 가구 영역"	검정색	검정색	구매가능	No	2x1	NA	NA	NA	NA	NA	NA	living room	None	None	None	No	No	NA	No
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_0_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	회색	하늘색	구매가능	No	1x1	0_0	Silver	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_1_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	노란색	초록색	구매가능	No	1x1	1_0	Yellow	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_2_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	빨간색	파란색	구매가능	No	1x1	2_0	Red	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_3_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	초록색	베이지색	구매가능	No	1x1	3_0	Green	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_4_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	파란색	하늘색	구매가능	No	1x1	4_0	Blue	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4113	호스 릴	https://acnhcdn.com/latest/FtrIcon/FtrHosereel_Remake_5_0.png	1400	350	너굴상점	"증축 전,후 너굴상점의 가구 영역"	검정색	회색	구매가능	No	1x1	5_0	Black	NA	NA	NA	NA	garden	None	None	None	No	No	NA	Yes
4108	선물 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiPresent_Remake_0_0.png	NFS	2950	제작		노란색	빨간색	비매품	Yes	1x1	0_0	Yellow with red ribbon	Light color	NA	NA	4	party	fancy	festive	None	Yes	No	NA	Yes
4108	선물 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiPresent_Remake_1_0.png	NFS	2950	제작		분홍색	초록색	비매품	Yes	1x1	1_0	Pink with green ribbon	Light color	NA	NA	4	party	fancy	festive	None	Yes	No	NA	Yes
4108	선물 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiPresent_Remake_2_0.png	NFS	2950	제작		파란색	주황색	비매품	Yes	1x1	2_0	Blue with yellow ribbon	Light color	NA	NA	4	party	fancy	festive	None	Yes	No	NA	Yes
4108	선물 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiPresent_Remake_3_0.png	NFS	2950	제작		하얀색	파란색	비매품	Yes	1x1	3_0	White with blue ribbon	Light color	NA	NA	4	party	fancy	festive	None	Yes	No	NA	Yes
4074	순록 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiReindeer_Remake_0_0.png	NFS	4350	제작		노란색	노란색	비매품	Yes	2x1	0_0	Yellow	Light color	NA	NA	6	party	fancy	festive	None	Yes	No	NA	Yes
4074	순록 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiReindeer_Remake_1_0.png	NFS	4350	제작		분홍색	분홍색	비매품	Yes	2x1	1_0	Pink	Light color	NA	NA	6	party	fancy	festive	None	Yes	No	NA	Yes
4074	순록 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiReindeer_Remake_2_0.png	NFS	4350	제작		파란색	파란색	비매품	Yes	2x1	2_0	Blue	Light color	NA	NA	6	party	fancy	festive	None	Yes	No	NA	Yes
4074	순록 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiReindeer_Remake_3_0.png	NFS	4350	제작		초록색	초록색	비매품	Yes	2x1	3_0	Green	Light color	NA	NA	6	party	fancy	festive	None	Yes	No	NA	Yes
4074	순록 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiReindeer_Remake_4_0.png	NFS	4350	제작		하얀색	하얀색	비매품	Yes	2x1	4_0	White	Light color	NA	NA	6	party	fancy	festive	None	Yes	No	NA	Yes
4131	눈꽃 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiSnow_Remake_0_0.png	NFS	3150	제작		하늘색	하늘색	비매품	Yes	2x1	0_0	White	Light color	NA	NA	5	freezing cold	fancy	festive	None	Yes	No	NA	Yes
4131	눈꽃 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiSnow_Remake_1_0.png	NFS	3150	제작		분홍색	분홍색	비매품	Yes	2x1	1_0	Pink	Light color	NA	NA	5	freezing cold	fancy	festive	None	Yes	No	NA	Yes
4131	눈꽃 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiSnow_Remake_2_0.png	NFS	3150	제작		노란색	주황색	비매품	Yes	2x1	2_0	Yellow	Light color	NA	NA	5	freezing cold	fancy	festive	None	Yes	No	NA	Yes
4131	눈꽃 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiSnow_Remake_3_0.png	NFS	3150	제작		하얀색	하얀색	비매품	Yes	2x1	3_0	Rainbow	Light color	NA	NA	5	freezing cold	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_0_0.png	NFS	6700	제작		초록색	빨간색	비매품	Yes	2x2	0_0	Colorful	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_1_0.png	NFS	6700	제작		분홍색	분홍색	비매품	Yes	2x2	1_0	Pink	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_2_0.png	NFS	6700	제작		하늘색	하늘색	비매품	Yes	2x2	2_0	Blue	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_3_0.png	NFS	6700	제작		주황색	주황색	비매품	Yes	2x2	3_0	Orange	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_4_0.png	NFS	6700	제작		하얀색	하얀색	비매품	Yes	2x2	4_0	White	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
4066	트리 일루미네이션	https://acnhcdn.com/latest/FtrIcon/FtrIllumiTree_Remake_5_0.png	NFS	6700	제작		컬러풀	하얀색	비매품	Yes	2x2	5_0	Rainbow	Light color	NA	NA	7	party	fancy	festive	None	Yes	No	NA	Yes
3973	오리엔탈 침대	https://acnhcdn.com/latest/FtrIcon/FtrOrientalBedW_Remake_0_0.png	23000	5750	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	빨간색	빨간색	구매가능	No	2x2	0_0	Red	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3973	오리엔탈 침대	https://acnhcdn.com/latest/FtrIcon/FtrOrientalBedW_Remake_1_0.png	23000	5750	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	파란색	파란색	구매가능	No	2x2	1_0	Blue	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3973	오리엔탈 침대	https://acnhcdn.com/latest/FtrIcon/FtrOrientalBedW_Remake_2_0.png	23000	5750	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	갈색	노란색	구매가능	No	2x2	2_0	Brown	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3973	오리엔탈 침대	https://acnhcdn.com/latest/FtrIcon/FtrOrientalBedW_Remake_3_0.png	23000	5750	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	검정색	검정색	구매가능	No	2x2	3_0	Black	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3972	오리엔탈 수납장	https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_0_0.png	9300	2325	너굴상점	증축 후 너굴상점의 일반 가구 영역	빨간색	노란색	구매가능	No	2x1	0_0	Red	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3972	오리엔탈 수납장	https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_1_0.png	9300	2325	너굴상점	증축 후 너굴상점의 일반 가구 영역	파란색	회색	구매가능	No	2x1	1_0	Blue	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3972	오리엔탈 수납장	https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_2_0.png	9300	2325	너굴상점	증축 후 너굴상점의 일반 가구 영역	갈색	노란색	구매가능	No	2x1	2_0	Brown	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3972	오리엔탈 수납장	https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_3_0.png	9300	2325	너굴상점	증축 후 너굴상점의 일반 가구 영역	검정색	빨간색	구매가능	No	2x1	3_0	Black	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
7797	중국풍 의자	https://acnhcdn.com/latest/FtrIcon/FtrChineseChair_Remake_0_0.png	29000	7250	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	빨간색	검정색	구매가능	No	1x1	0_0	Black	NA	NA	NA	NA	shop	zen-style	None	imperial dining	No	No	NA	No
7797	중국풍 의자	https://acnhcdn.com/latest/FtrIcon/FtrChineseChair_Remake_1_0.png	29000	7250	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	초록색	갈색	구매가능	No	1x1	1_0	Brown	NA	NA	NA	NA	shop	zen-style	None	imperial dining	No	No	NA	No
7796	중화요리 테이블	https://acnhcdn.com/latest/FtrIcon/FtrLazysusan_Remake_0_0.png	73000	18250	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	빨간색	컬러풀	구매가능	No	2x2	0_0	Red	NA	NA	NA	NA	shop	zen-style	None	imperial dining	No	No	NA	No
7796	중화요리 테이블	https://acnhcdn.com/latest/FtrIcon/FtrLazysusan_Remake_1_0.png	73000	18250	너굴상점	증축 후 너굴상점의 세 번째 가구 영역	갈색	컬러풀	구매가능	No	2x2	1_0	Brown	NA	NA	NA	NA	shop	zen-style	None	imperial dining	No	No	NA	No
3974	오리엔탈 낮은 테이블	https://acnhcdn.com/latest/FtrIcon/FtrOrientalTableM_Remake_0_0.png	3700	925	너굴상점	증축 후 너굴상점의 일반 가구 영역	빨간색	빨간색	구매가능	No	2x1	0_0	Red	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3974	오리엔탈 낮은 테이블	https://acnhcdn.com/latest/FtrIcon/FtrOrientalTableM_Remake_1_0.png	3700	925	너굴상점	증축 후 너굴상점의 일반 가구 영역	파란색	파란색	구매가능	No	2x1	1_0	Blue	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3974	오리엔탈 낮은 테이블	https://acnhcdn.com/latest/FtrIcon/FtrOrientalTableM_Remake_2_0.png	3700	925	너굴상점	증축 후 너굴상점의 일반 가구 영역	갈색	갈색	구매가능	No	2x1	2_0	Brown	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3974	오리엔탈 낮은 테이블	https://acnhcdn.com/latest/FtrIcon/FtrOrientalTableM_Remake_3_0.png	3700	925	너굴상점	증축 후 너굴상점의 일반 가구 영역	검정색	검정색	구매가능	No	2x1	3_0	Black	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3971	오리엔탈 파티션	https://acnhcdn.com/latest/FtrIcon/FtrOrientalScreen_Remake_0_0.png	5000	1250	너굴상점	증축 후 너굴상점의 일반 가구 영역	빨간색	빨간색	구매가능	No	2x1	0_0	Red	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3971	오리엔탈 파티션	https://acnhcdn.com/latest/FtrIcon/FtrOrientalScreen_Remake_1_0.png	5000	1250	너굴상점	증축 후 너굴상점의 일반 가구 영역	파란색	파란색	구매가능	No	2x1	1_0	Blue	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3971	오리엔탈 파티션	https://acnhcdn.com/latest/FtrIcon/FtrOrientalScreen_Remake_2_0.png	5000	1250	너굴상점	증축 후 너굴상점의 일반 가구 영역	갈색	갈색	구매가능	No	2x1	2_0	Brown	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3971	오리엔탈 파티션	https://acnhcdn.com/latest/FtrIcon/FtrOrientalScreen_Remake_3_0.png	5000	1250	너굴상점	증축 후 너굴상점의 일반 가구 영역	검정색	검정색	구매가능	No	2x1	3_0	Black	NA	NA	NA	NA	zen-style	None	zen	None	No	No	NA	No
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_0_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	하늘색	하늘색	구매가능	No	2x1	0_0	Blue	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_1_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	초록색	초록색	구매가능	No	2x1	1_0	Green	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_2_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	보라색	보라색	구매가능	No	2x1	2_0	Purple	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_3_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	분홍색	분홍색	구매가능	No	2x1	3_0	Pink	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_4_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	노란색	노란색	구매가능	No	2x1	4_0	Lime	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_5_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	컬러풀	하얀색	구매가능	No	2x1	5_0	Polka dots	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_6_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	컬러풀	컬러풀	구매가능	No	2x1	6_0	Rainbow	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
3962	에어 소파	https://acnhcdn.com/latest/FtrIcon/FtrAirsofa_Remake_7_0.png	1100	275	너굴상점	"증축 전,후 너굴상점이나 너굴상점 오픈 이전 콩돌이&밤돌이"	베이지색	초록색	구매가능	No	2x1	7_0	Camouflage	NA	NA	NA	NA	outdoors	None	None	None	No	No	NA	Yes
9642	아이언 옷장	https://acnhcdn.com/latest/FtrIcon/FtrIronClosetLR_Remake_0_0.png	NFS	9000	제작		검정색	검정색	비매품	Yes	1x1	0_0	Black	Body color	NA	NA	7	living room	None	iron	None	Yes	No	NA	No
9642	아이언 옷장	https://acnhcdn.com/latest/FtrIcon/FtrIronClosetLR_Remake_1_0.png	NFS	9000	제작		하얀색	하얀색	비매품	Yes	1x1	1_0	White	Body color	NA	NA	7	living room	None	iron	None	Yes	No	NA	No
2553	철골	https://acnhcdn.com/latest/FtrIcon/FtrIronframe_Remake_0_0.png	NFS	15000	제작		빨간색	검정색	비매품	Yes	2x1	0_0	Red	Coating	NA	NA	7	garage	None	None	None	Yes	No	NA	Yes
2553	철골	https://acnhcdn.com/latest/FtrIcon/FtrIronframe_Remake_1_0.png	NFS	15000	제작		회색	회색	비매품	Yes	2x1	1_0	Gray	Coating	NA	NA	7	garage	None	None	None	Yes	No	NA	Yes
2553	철골	https://acnhcdn.com/latest/FtrIcon/FtrIronframe_Remake_2_0.png	NFS	15000	제작		검정색	회색	비매품	Yes	2x1	2_0	Black	Coating	NA	NA	7	garage	None	None	None	Yes	No	NA	Yes
1625	아이언 가든 벤치	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_0_0.png	NFS	6000	제작		초록색	초록색	비매품	Yes	2x1	0_0	Green	Body color	NA	NA	7	garden	None	iron	None	Yes	No	NA	Yes
1625	아이언 가든 벤치	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_1_0.png	NFS	6000	제작		파란색	파란색	비매품	Yes	2x1	1_0	Blue	Body color	NA	NA	7	garden	None	iron	None	Yes	No	NA	Yes
1625	아이언 가든 벤치	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_2_0.png	NFS	6000	제작		갈색	갈색	비매품	Yes	2x1	2_0	Brown	Body color	NA	NA	7	garden	None	iron	None	Yes	No	NA	Yes
1625	아이언 가든 벤치	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_3_0.png	NFS	6000	제작		검정색	검정색	비매품	Yes	2x1	3_0	Black	Body color	NA	NA	7	garden	None	iron	None	Yes	No	NA	Yes
1625	아이언 가든 벤치	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_4_0.png	NFS	6000	제작		하얀색	하얀색	비매품	Yes	2x1	4_0	White	Body color	NA	NA	7	garden	None	iron	None	Yes	No	NA	Yes
1626	아이언 가든 체어	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_0_0.png	NFS	2250	제작		초록색	초록색	비매품	Yes	1x1	0_0	Green	Body color	NA	NA	3	garden	None	iron	None	Yes	No	NA	Yes
1626	아이언 가든 체어	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_1_0.png	NFS	2250	제작		파란색	파란색	비매품	Yes	1x1	1_0	Blue	Body color	NA	NA	3	garden	None	iron	None	Yes	No	NA	Yes
1626	아이언 가든 체어	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_2_0.png	NFS	2250	제작		갈색	갈색	비매품	Yes	1x1	2_0	Brown	Body color	NA	NA	3	garden	None	iron	None	Yes	No	NA	Yes
1626	아이언 가든 체어	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_3_0.png	NFS	2250	제작		검정색	검정색	비매품	Yes	1x1	3_0	Black	Body color	NA	NA	3	garden	None	iron	None	Yes	No	NA	Yes
1626	아이언 가든 체어	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_4_0.png	NFS	2250	제작		하얀색	하얀색	비매품	Yes	1x1	4_0	White	Body color	NA	NA	3	garden	None	iron	None	Yes	No	NA	Yes
1627	아이언 가든 테이블	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenTable_Remake_0_0.png	NFS	3750	제작		초록색	초록색	비매품	Yes	1x1	0_0	Green	Body color	NA	NA	5	garden	None	iron	None	Yes	No	NA	Yes
1627	아이언 가든 테이블	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenTable_Remake_1_0.png	NFS	3750	제작		파란색	파란색	비매품	Yes	1x1	1_0	Blue	Body color	NA	NA	5	garden	None	iron	None	Yes	No	NA	Yes
1627	아이언 가든 테이블	https://acnhcdn.com/latest/FtrIcon/FtrIrongardenTable_Remake_2_0.png	NFS	3750	제작		갈색	갈색	비매품	Yes	1x1	2_0	Brown	Body color	NA	NA	5	garden	None	iron	None	Yes	No	NA	Yes
