Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Miles Price,Outdoor
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_1.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Black,For sale,No,2x1,0_1,White,NA,Black,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_2.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Green,For sale,No,2x1,0_2,White,NA,Green,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_3.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Blue,For sale,No,2x1,0_3,White,NA,Blue,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_4.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Orange,For sale,No,2x1,0_4,White,NA,Orange,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_5.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Beige,For sale,No,2x1,0_5,White,NA,Light wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_6.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Gray,Brown,For sale,No,2x1,0_6,White,NA,Dark wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_0.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,White,For sale,No,2x1,1_0,Black,NA,White,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_1.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Black,For sale,No,2x1,1_1,Black,NA,Black,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_2.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Green,For sale,No,2x1,1_2,Black,NA,Green,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_3.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Blue,For sale,No,2x1,1_3,Black,NA,Blue,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_4.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Orange,For sale,No,2x1,1_4,Black,NA,Orange,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_5.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Beige,For sale,No,2x1,1_5,Black,NA,Light wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_6.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Black,Brown,For sale,No,2x1,1_6,Black,NA,Dark wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_0.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,White,For sale,No,2x1,2_0,Green,NA,White,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_1.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Black,For sale,No,2x1,2_1,Green,NA,Black,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_2.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Green,For sale,No,2x1,2_2,Green,NA,Green,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_3.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Blue,For sale,No,2x1,2_3,Green,NA,Blue,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_4.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Orange,For sale,No,2x1,2_4,Green,NA,Orange,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_5.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Beige,For sale,No,2x1,2_5,Green,NA,Light wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_6.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Green,Brown,For sale,No,2x1,2_6,Green,NA,Dark wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_0.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,White,For sale,No,2x1,3_0,Blue,NA,White,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_1.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Black,For sale,No,2x1,3_1,Blue,NA,Black,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_2.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Green,For sale,No,2x1,3_2,Blue,NA,Green,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_3.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Blue,For sale,No,2x1,3_3,Blue,NA,Blue,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_4.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Orange,For sale,No,2x1,3_4,Blue,NA,Orange,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_5.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Beige,For sale,No,2x1,3_5,Blue,NA,Light wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_6.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Blue,Brown,For sale,No,2x1,3_6,Blue,NA,Dark wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_0.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,White,For sale,No,2x1,4_0,Red,NA,White,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_1.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Black,For sale,No,2x1,4_1,Red,NA,Black,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_2.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Green,For sale,No,2x1,4_2,Red,NA,Green,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_3.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Blue,For sale,No,2x1,4_3,Red,NA,Blue,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_4.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Orange,For sale,No,2x1,4_4,Red,NA,Orange,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_5.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Beige,For sale,No,2x1,4_5,Red,NA,Light wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
3946,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_6.png,2200,550,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Red,Brown,For sale,No,2x1,4_6,Red,NA,Dark wood,Table,1,outdoors,None,None,None,No,Yes,NA,Yes
688,pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_0_0.png,NFS,2030,Gulliver,,Green,Red,Not for sale,No,1.5x1.5,0_0,Red,Variation,NA,NA,3,folk art,zen-style,None,None,Yes,No,NA,Yes
688,pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_1_0.png,NFS,2030,Gulliver,,Orange,Brown,Not for sale,No,1.5x1.5,1_0,Natural wood,Variation,NA,NA,3,folk art,zen-style,None,None,Yes,No,NA,Yes
688,pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_2_0.png,NFS,2030,Gulliver,,Brown,Brown,Not for sale,No,1.5x1.5,2_0,Dark wood,Variation,NA,NA,3,folk art,zen-style,None,None,Yes,No,NA,Yes
7259,palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_0_0.png,NFS,3280,Crafting,,Green,Orange,Not for sale,Yes,1.5x1.5,0_0,Natural,Variation,NA,NA,5,ocean,None,None,None,Yes,No,NA,Yes
7259,palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_1_0.png,NFS,3280,Crafting,,Yellow,Green,Not for sale,Yes,1.5x1.5,1_0,Tropical,Variation,NA,NA,5,ocean,None,None,None,Yes,No,NA,Yes
7259,palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_2_0.png,NFS,3280,Crafting,,Pink,Pink,Not for sale,Yes,1.5x1.5,2_0,Cute,Variation,NA,NA,5,ocean,None,None,None,Yes,No,NA,Yes
7259,palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_3_0.png,NFS,3280,Crafting,,Blue,Blue,Not for sale,Yes,1.5x1.5,3_0,Cool,Variation,NA,NA,5,ocean,None,None,None,Yes,No,NA,Yes
7237,pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_0_0.png,NFS,760,Crafting,,Yellow,Green,Not for sale,Yes,1x1,0_0,Yellow,Flower color,NA,NA,2,fancy,None,flowers,None,Yes,No,NA,No
7237,pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_1_0.png,NFS,760,Crafting,,Red,Green,Not for sale,Yes,1x1,1_0,Red,Flower color,NA,NA,2,fancy,None,flowers,None,Yes,No,NA,No
7237,pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_2_0.png,NFS,760,Crafting,,White,Green,Not for sale,Yes,1x1,2_0,White,Flower color,NA,NA,2,fancy,None,flowers,None,Yes,No,NA,No
4023,pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_0_0.png,1900,475,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,Gray,For sale,No,1x1,0_0,Brown,NA,NA,NA,NA,facility,None,None,None,No,No,NA,No
4023,pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_1_0.png,1900,475,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Brown,White,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,facility,None,None,None,No,No,NA,No
4023,pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_2_0.png,1900,475,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Gray,Blue,For sale,No,1x1,2_0,Gray,NA,NA,NA,NA,facility,None,None,None,No,No,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Orange,Beige,For sale,No,2x2,0_0,Cream,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Orange,Red,For sale,No,2x2,0_1,Cream,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Orange,Blue,For sale,No,2x2,0_2,Cream,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Orange,Yellow,For sale,No,2x2,0_3,Cream,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Beige,For sale,No,2x2,1_0,Caramel mocha,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Red,For sale,No,2x2,1_1,Caramel mocha,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Blue,For sale,No,2x2,1_2,Caramel mocha,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Beige,Yellow,For sale,No,2x2,1_3,Caramel mocha,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Brown,For sale,No,2x2,2_0,Choco,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Red,For sale,No,2x2,2_1,Choco,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Blue,For sale,No,2x2,2_2,Choco,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_2_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Yellow,For sale,No,2x2,2_3,Choco,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Yellow,For sale,No,2x2,3_0,Floral,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Red,For sale,No,2x2,3_1,Floral,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Blue,For sale,No,2x2,3_2,Floral,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_3_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Green,Yellow,For sale,No,2x2,3_3,Floral,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,White,For sale,No,2x2,4_0,Checkered,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Red,For sale,No,2x2,4_1,Checkered,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Blue,For sale,No,2x2,4_2,Checkered,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_4_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Red,Yellow,For sale,No,2x2,4_3,Checkered,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_0.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Brown,For sale,No,2x2,5_0,Tweed,NA,None,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_1.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Red,For sale,No,2x2,5_1,Tweed,NA,Red,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_2.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Blue,For sale,No,2x2,5_2,Tweed,NA,Blue,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
1499,Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_5_3.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Brown,Yellow,For sale,No,2x2,5_3,Tweed,NA,Yellow,Ribbon,3,fancy,child's room,None,bear,No,Yes,NA,No
9700,Papa panda,https://acnhcdn.com/latest/FtrIcon/FtrPandaL.png,8500,2125,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Pink,White,For sale,No,2x2,NA,NA,NA,NA,NA,NA,fancy,child's room,None,panda,No,No,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_0_0.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Beige,White,For sale,No,1x1,0_0,Natural wood,NA,Plain,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_0_1.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Beige,Pink,For sale,No,1x1,0_1,Natural wood,NA,Spring,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_0_2.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Beige,Green,For sale,No,1x1,0_2,Natural wood,NA,Summer,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_0_3.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Beige,Orange,For sale,No,1x1,0_3,Natural wood,NA,Fall,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_0_4.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Beige,Gray,For sale,No,1x1,0_4,Natural wood,NA,Winter,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_1_0.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,White,For sale,No,1x1,1_0,Dark wood,NA,Plain,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_1_1.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Pink,For sale,No,1x1,1_1,Dark wood,NA,Spring,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_1_2.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Green,For sale,No,1x1,1_2,Dark wood,NA,Summer,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_1_3.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Orange,For sale,No,1x1,1_3,Dark wood,NA,Fall,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_1_4.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Brown,Gray,For sale,No,1x1,1_4,Dark wood,NA,Winter,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_2_0.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,White,For sale,No,1x1,2_0,Orange wood,NA,Plain,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_2_1.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,Pink,For sale,No,1x1,2_1,Orange wood,NA,Spring,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_2_2.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,Green,For sale,No,1x1,2_2,Orange wood,NA,Summer,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_2_3.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,Orange,For sale,No,1x1,2_3,Orange wood,NA,Fall,Paper,1,zen-style,None,None,None,No,Yes,NA,No
725,paper lantern,https://acnhcdn.com/latest/FtrIcon/FtrLampJapan_Remake_2_4.png,780,195,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,Orange,Gray,For sale,No,1x1,2_4,Orange wood,NA,Winter,Paper,1,zen-style,None,None,None,No,Yes,NA,No
2352,parabolic antenna,https://acnhcdn.com/latest/FtrIcon/FtrParabolicantenna_Remake_0_0.png,NFS,20000,Nook Miles Shop,,White,White,Not for sale,No,3x3,0_0,Plain,NA,NA,NA,NA,facility,None,None,None,No,No,4000,Yes
2352,parabolic antenna,https://acnhcdn.com/latest/FtrIcon/FtrParabolicantenna_Remake_1_0.png,NFS,20000,Nook Miles Shop,,White,Red,Not for sale,No,3x3,1_0,Red logo,NA,NA,NA,NA,facility,None,None,None,No,No,4000,Yes
2352,parabolic antenna,https://acnhcdn.com/latest/FtrIcon/FtrParabolicantenna_Remake_2_0.png,NFS,20000,Nook Miles Shop,,White,Green,Not for sale,No,3x3,2_0,Green logo,NA,NA,NA,NA,facility,None,None,None,No,No,4000,Yes
3595,park clock,https://acnhcdn.com/latest/FtrIcon/FtrParkclock_Remake_0_0.png,NFS,12000,Nook Miles Shop,,Black,White,Not for sale,No,1x1,0_0,Black,NA,NA,NA,NA,garden,None,None,None,No,No,2400,Yes
3595,park clock,https://acnhcdn.com/latest/FtrIcon/FtrParkclock_Remake_1_0.png,NFS,12000,Nook Miles Shop,,Gray,White,Not for sale,No,1x1,1_0,Silver,NA,NA,NA,NA,garden,None,None,None,No,No,2400,Yes
